global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
9266.587202056386	38.41883745443556	1476.007071350341	85869638.3733152	9801.302815346991	-21.03653858724647	96065536.87812886	442.5359557327097	6691.896534067233	8.564228927785734	73.34601712752199	44781479.22266105	6660.945457881307	12772.774868412786	1.231095	50.795513	0.35083060571845004	0.240511	0.1141442934	0.17773661780000002	0.0197753206	-0.1043446426	0.010852953500000002	-0.0689913917	-0.0469613618	-0.2503298453	-0.029903156299999997	0.0549089267	-0.2651604539	-0.21202521010000008	-0.2106762359	0.00168177	0.25306601370000004	0.1302887314	-0.2180414723	0.1959747329	0.1468629591	0.1312522505	0.030317499100000006	0.1849348038	-0.0372182022	0.0608614313	-0.27228966239999997	-0.2009998789	-0.2537394589	-0.0232338579	-0.2024576779	-0.1068248127	-0.2862134938	0.1628264998	0.0540512332	0.1404445708	0.0839434436	0.22541857850000002	0.0	5.718449999999999e-09	0.0	3.270067040249999e-17	0.280673	0.21009989999999998	0.07877733292900001	0.04414196798001001	0.0767138	-0.11297819999999999	0.012764073675239998	0.005885007110439999	-0.00169494	-0.0005550500000000001	3.080805025000001e-07	2.8728216036e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9285.91563659975	19.328434543363983	373.5883818971061	86228229.21004774	9816.364148071896	15.061332724904787	96361005.08755128	226.84374345028786	6690.8049132251135	-1.0916208421194824	1.191636062949648	44766870.38683732	6661.379289688213	12914.084356958338	0.983996	40.600086	0.1562848872	0.106076	0.1588121043	0.1597939089	0.0614860225	-0.1003201917	-0.054279688300000004	0.1410294238	-0.2548341997	0.0099036519	-0.0916214529	0.0821415004	-0.375591028	0.048793719900000004	0.0240026789	-0.249738779	0.0413224768	0.0062523376	-0.2858485726	-0.0051214226	0.0742039919	-0.20490491460000002	0.18309827550000002	-0.0536733634	-0.1039717045	0.0785445117	-0.3723776847	0.0360391137	-0.0151291799	-0.2443011423	0.0840691905	0.0079312652	-0.2641786967	0.0306719217	0.0819958896	0.0873230732	-0.2156340856	-0.1733274264	-9.30372e-05	-9.30372e-05	8.655920583839999e-09	8.655920583839999e-09	0.180485	-0.10018800000000004	0.032574835224999994	0.010037635344000005	0.08839339999999997	0.01167959999999997	0.00013641305615999928	0.007813393163559994	-0.00107229	0.00062265	3.876930225e-07	1.1498058441e-06	-0.000130203	-0.000130203	1.6952821209e-08	1.6952821209e-08	0.000133632	0.000133632	1.7857511424000004e-08	1.7857511424000004e-08
9295.356103833205	9.44046723345491	89.12242158593583	86403645.09706922	9804.532139138077	-11.832008933819454	96128850.46739148	139.99643540998332	6685.182490211736	-5.622423013377557	31.611640541357566	44691664.92743359	6654.3950214078295	13087.005790219191	1.078745	44.509506	0.1901936372	0.140118	0.20325628839999998	0.011623274	0.064184528	-0.0318270466	-0.1482297134	0.10657069570000001	-0.0072828756000000005	0.0319900431	-0.0966368485	-0.1006959329	-0.1287122642	-0.3523038193	0.0662323781	0.0789142932	0.09222371730000001	0.26476813670000005	0.10235324539999999	-0.115579637	-0.2615097569	-0.1323082373	-0.09256242460000001	0.342365555	-0.097680739	-0.1069744932	-0.1219843713	-0.34478766969999997	0.0608310522	0.046357925099999996	-0.2149732733	-0.23643614670000002	0.0715330327	-0.111460376	-0.1655277562	-0.18024465739999998	-0.0781365412	0.3477708478	0.0	9.30372e-05	0.0	8.655920583839999e-09	0.31395	0.13346500000000006	0.0985646025	0.017812906225000008	0.0919294	0.003536000000000025	1.2503296000000176e-05	0.00845101458436	-0.000274133	0.0007981570000000001	6.370545966490001e-07	7.514890168899999e-08	-0.0	0.000130203	1.6952821209e-08	0.0	0.0	-0.000133632	0.0	1.7857511424000004e-08
9282.397279129902	-12.958824703302527	167.93113769092378	86162899.2475982	9795.609168704596	-8.922970433481167	95953958.98600954	79.61940135677911	6690.617754464897	5.435264253161222	29.542097501692208	44764365.9363609	6659.810118195655	13062.356478681626	1.0592780000000002	43.706264	0.209037555	0.16301600000000002	0.169464969	-0.0806836675	0.0524318356	-0.0214215115	-0.1467392787	0.1408110404	-0.0403900887	-0.4931911209000001	-0.0855515606	-0.08622685320000001	-0.22357477050000002	-0.040481068599999996	0.1069171333	-0.1740278009	0.168061214	-0.052808914900000004	0.10048026369999999	-0.0688300206	0.1413388652	-0.0850413424	0.38072983579999997	0.022397452999999998	-0.0981660875	-0.088888292	-0.2398724658	-0.0312446007	0.047668295	-0.2130566016	-0.1397512111	0.0769278115	0.0666148138	0.03679063	0.11818974460000001	0.2062438897	-0.3352593223	0.0158880299	-0.00331045	-0.00331045	1.09590792025e-05	1.09590792025e-05	0.152801	-0.161149	0.023348145601	0.025969000201000004	0.0880427	-0.003886699999999993	1.5106436889999945e-05	0.00775151702329	1.34901e-05	0.0002876231	8.272704765360996e-08	1.8198279801e-10	-0.000323094	-0.000323094	1.04389732836e-07	1.04389732836e-07	0.000203111	0.000203111	4.1254078320999995e-08	4.1254078320999995e-08
9258.151074077556	-24.24620505234634	587.8784594404252	85713361.3104434	9784.883179393051	-10.725989311544254	95743938.83436906	115.04684671136157	6685.800804576877	-4.816949888019735	23.203006223693343	44699932.398480825	6655.115683176149	13021.923631094895	1.019066	42.047104	0.185323095	0.122373	0.12756960650000002	-0.19643901	0.1004772307	0.08672010869999999	-0.2373552756	0.11708992	0.1595083082	0.243859904	-0.0231445883	-0.24216804039999998	-0.0801403042	-0.2685632704	0.1614332723	0.0899168389	-0.17684916809999998	0.34100484020000005	0.0395342075	-0.0936860777	-0.1971539279	0.0547223376	0.22195853420000008	0.018228469	-0.0195929827	-0.25101334350000004	-0.07696685269999999	-0.26142704769999997	0.16836983	0.0794544252	0.024758283500000002	-0.3756593897	0.10755475769999999	-0.1763973599	-0.1407628909	0.1461033628	-0.1254011484	-0.07622662599999999	0.0	0.00331045	0.0	1.09590792025e-05	0.270339	0.11753800000000002	0.073083174921	0.013815181444	0.0716184	-0.016424300000000003	0.0002697576304900001	0.00512919521856	0.000448292	0.00043480190000000005	1.8905269224361e-07	2.00965717264e-07	-0.0	0.000323094	1.04389732836e-07	0.0	0.0	-0.000203111	0.0	4.1254078320999995e-08
9223.994041501419	-34.15703257613677	1166.7028744072686	85082066.07765368	9806.074274172865	21.191094779813284	96159092.67059489	449.0624979670298	6690.873103904693	5.072299327815927	25.7282204709619	44767782.89255523	6659.536371851556	12759.968914507368	1.044747	43.106701	0.23806229999999995	0.15041300000000002	0.0319456399	-0.29298249530000003	0.0766533126	0.0408920908	-0.3008750783	0.1652796513	0.2152797584	-0.2004338131	0.0187449709	-0.2642934727	-0.1359513263	0.09683119970000001	-0.0186083742	-0.0820014084	0.2603457643	-0.3144587004	0.29651659760000004	-0.205838159	-0.0114671882	0.1563439354	-0.013370918300000001	-0.0994709309	0.0092597324	-0.271889025	-0.13790318099999999	0.0957337952	-0.0149714026	-0.0923485524	-0.218839548	0.4057488131000001	0.25777192109999997	-0.18275633460000001	0.034963342	0.047250409900000005	0.10717186320000001	-0.1268806336	-0.010268799999999998	-0.010268799999999998	0.00010544825343999997	0.00010544825343999997	0.126726	-0.14361300000000002	0.016059479076000003	0.020624693769	0.0956465	0.02402810000000001	0.0005773495896100005	0.00914825296225	0.000953233	0.0005049410000000001	2.5496541348100015e-07	9.08653152289e-07	-0.00033753	-0.00033753	1.139265009e-07	1.139265009e-07	0.000360577	0.000360577	1.3001577292899994e-07	1.3001577292899994e-07
9190.188283864316	-33.80575763710294	1142.829249418544	84459560.69287694	9782.88919285348	-23.185081319385066	95704920.9596494	537.5479957864982	6678.700288522125	-12.172815382567933	148.1774343380825	44605037.54390552	6647.761942774325	12547.587010902287	0.946397	39.048744	0.05624323399999999	0.0242519	-0.0381264652	-0.3334049624	0.11786473410000001	-0.009241128199999999	-0.3006336982	0.0763937292	0.25587029440000003	0.3087746893	0.0548188961	-0.3610665314	0.0405080581	0.0529393837	0.2542029142	-0.0015537595000000002	-0.1758250536	0.0375956572	-0.0280147224	-0.20960422780000001	0.2557586042	0.26780775960000003	0.0365547717	0.04415096809999999	0.06464067379999999	-0.36727608429999997	0.0305526716	0.0498365837	0.2569776077	0.0005091315	0.1591340632	-0.0786168569	0.0354163109	-0.1972910176	0.2703598659	0.213570235	0.1437269724	0.07024219	-0.000115466	0.010153333999999998	1.3332397156000002e-08	0.00010309019131555596	0.131856	0.005129999999999996	0.017386004736	2.6316899999999955e-05	0.105539	0.0098925	9.786155624999998e-05	0.011138480521	0.00118185	0.00022861699999999986	5.226573268899994e-08	1.3967694225e-06	-0.000190122	0.000147408	2.1729118464e-08	3.614637488400001e-08	0.000115254	-0.000245323	1.3283484516e-08	6.0183374329e-08
9175.298762785987	-14.889521078328473	221.69783794198784	84186107.38638207	9802.335475892094	19.44628303861464	96085780.78193268	378.1579240179114	6680.814325334518	2.114036812392442	4.469151644150396	44633280.04959491	6649.789346390054	12293.864722606642	0.93248	38.474552	0.07054948400000001	0.0310883	-0.10501365550000001	-0.3231332705	0.059630236600000004	-0.0241025515	-0.2628005481	0.0323041525	0.14409779179999999	-0.0825293021	0.089748695	-0.3173163631	0.013227820900000001	0.0823010746	-0.0187780484	0.111013463	0.0658526733	-0.0511281061	-0.1663139538	0.0431115655	0.07944897969999999	0.28046602519999997	-0.074388755	0.054270255999999996	0.08788499849999999	-0.312421199	0.0078697761	0.0933094599	-0.0169173566	0.1067769031	-0.047107713899999994	0.0758475747	-0.184044745	-0.0294642933	0.029350451099999997	0.1584211548	0.252701286	0.06756527009999999	-0.0102849	-0.010169434	0.00010577916801	0.00010341738788035601	0.117954	-0.013901999999999998	0.013913146115999999	0.00019326560399999995	0.125836	0.020297	0.00041196820899999984	0.015834698896	0.00106661	-0.00011523999999999995	1.3280257599999993e-08	1.1376568921e-06	-0.000351193	-0.00016107100000000002	2.594386704100001e-08	1.23336523249e-07	0.000362564	0.00024731000000000004	1.31452654096e-07	6.116223610000002e-08
9165.650421157809	-9.648341628178967	93.09049617405121	84009147.6428703	9789.414153680522	-12.92132221157226	95832629.47228052	166.96056769527064	6676.347389771853	-4.46693556266473	19.953513320998873	44573614.46891344	6645.762951259631	12085.688168961397	0.990842	40.882584	0.08565042930000001	0.039438699999999986	-0.1291348717	-0.2856978522	0.1041351527	-0.006540132099999999	-0.196331953	0.0352102178	0.1012506166	0.2073661568	0.0760559725	-0.27721492329999997	-0.0044467099	0.1813180086	0.2105101828	-0.032479662	-0.1341908051	0.1580569607	-0.0161066943	0.3898405218	-0.2425624768	0.0015795771	0.0517830728	-0.0715725521	0.0831142381	-0.2756954841	-0.0059361223999999995	0.1849625391	0.20415820980000002	-0.0338630273	0.0926629702	-0.2227653925	-0.0108358172	0.3023493392	-0.348373749	0.0405310227	-0.0055694640000000005	-0.0128675477	-9.51407e-05	0.0101897593	9.051752796490001e-09	0.00010383119459193648	0.144208	0.026254000000000003	0.020795947264	0.000689272516	0.131943	0.0061070000000000004	3.729544900000001e-05	0.017408955249	0.000648881	-0.0004177289999999999	1.7449751744099995e-07	4.21046552161e-07	-0.000197507	0.00015368600000000002	2.3619386596000005e-08	3.9009015049e-08	7.19856e-05	-0.0002905784	5.18192660736e-09	8.443580654656001e-08
9175.960322805391	10.309901647582592	106.29407198282624	84198247.84569882	9769.677381099626	-19.73677258089629	95446596.13076964	389.54019191001936	6671.813449016494	-4.533940755359254	20.55661877310764	44513094.69847737	6640.782419837421	12165.98778251292	1.0514230000000002	43.382172	0.0827690593	0.0394585	-0.1363722033	-0.26797235269999997	0.04780117230000002	0.0412154502	-0.10477388259999999	-0.0463747262	0.16379372949999998	-0.1032391108	0.0668862971	-0.2541047744	0.1752025342	0.122401568	-0.2311603760000001	0.0518411457	0.0918616184	-0.10731499050000001	-0.0599076224	0.1575394275	0.0319591632	-0.087156459	-0.0963832684	0.0636175232	0.0712689322	-0.2451610652	0.17303063800000001	0.13693164019999998	-0.2289233563	0.0761388223	-0.0532223425	0.1399123694	-0.0894513774	0.1434930612	-0.0277408708	-0.0398622478	0.0683114269	-0.0021994385	-0.008743829999999998	-0.008648689299999998	7.645456306889996e-05	7.479982660793446e-05	0.157371	0.013163000000000008	0.024765631641000003	0.0001732645690000002	0.161221	0.029278	0.0008572012839999999	0.025992210841	0.000990406	0.00034152500000000013	1.1663932562500005e-07	9.80904044836e-07	-0.000390913	-0.000193406	3.7405880836000005e-08	1.52812973569e-07	0.000170642	9.86564e-05	2.9118692164000003e-08	9.733085260960004e-09
