global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
9289.402632178582	n/a	n/a	86293001.26272637	11649.60721961624	n/a	135713348.37133482	n/a	6815.916726094603	n/a	n/a	46456720.81705618	6844.833079088166	11587.547466643378	n/a	n/a	n/a	n/a	-0.085713137	-0.015193551299999997	-0.7821079543	-0.2030774145	0.013527067299999999	-0.5050980988	-0.022313422200000002	-0.2654281765	0.0454945837	-0.5495507183	0.020013659399999998	0.0	n/a	n/a	0.0	0.0169078	n/a	0.00028587370084000004	n/a	0.0157369	n/a	n/a	0.0002476500216100001	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0
9242.345872844484	-47.05675933409839	2214.338599027256	85420957.23328547	11330.113684746013	-319.49353487022745	128371476.10926887	102076.11882387324	6832.649997712932	16.733271618329127	280.0023790527791	46685105.99124654	6856.9196040434945	11440.29582484479	1.097364	41.692959	0.02273313	0.0194092	0.1513568622	-0.0489768559	-0.36560366520000004	-0.2023290023	-0.11094680789999999	-0.4051999295000001	-0.046131155199999996	-0.26147910350000003	-0.06549898330000001	-0.3950368285	0.0622083354	0.0	0.0	0.0	0.0	-0.00215033	-0.01905813	4.6239191089000015e-06	0.0003632123190969	0.019411900000000003	0.0036750000000000007	1.3505625000000008e-05	0.00037682186161000015	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9213.109278782591	-29.2365940618929	854.7784323399112	84881382.58278987	11102.698696758955	-227.41498798705837	123269918.351013	51717.57676115388	6827.49194856744	-5.158049145492441	26.605470987315307	46614646.30775322	6848.388927533514	11242.94875322506	1.140842	43.344845	0.11125715	0.0988892	-0.11304614060000001	-0.1488646989	-0.0582706203	-0.27767592280000003	0.046561905	-0.1851945048	0.15600365759999998	-0.2463706238	0.1193453786	-0.1100494695	-0.1520838515	0.0	0.0	0.0	0.0	0.0958457	0.09799603	0.00918639820849	0.009603221895760902	0.00615078	-0.013261120000000005	0.00017585730365440007	3.78320946084e-05	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9227.091938031665	13.982659249073551	195.5147596757021	85139225.63288894	11010.925498292036	-91.77319846691898	121240480.32893772	8422.319956848502	6856.2857664783605	28.79381791092055	829.0839498872493	47008654.51161376	6877.776161582966	11398.841178780249	1.645593	62.522251	0.23382292	0.150426	0.5625854883	-0.1567049254	0.0370413556	-0.1511436142	-0.5935728308	0.018153098200000002	0.0355329743	-0.2607001043	-0.5434235383	0.1077793591	-0.0901979775	0.0	0.0	0.0	0.0	-0.0342057	-0.13005139999999998	0.00117002991249	0.016913366641959998	0.07233019999999997	0.06617941999999997	0.004379715631536396	0.005231657832039996	0.0007518419999999999	0.0007518419999999999	5.652663929639998e-07	5.652663929639998e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
9251.435075364327	24.343137332662078	592.5883351968464	85589050.95368135	10987.938424465548	-22.987073826487173	120734790.81984644	528.4055631043718	6866.843438529741	10.557672051380903	111.46443914450948	47153538.80927897	6886.832965374496	11385.022536677374	1.475469	56.05859	0.21386371	0.12941200000000005	0.3214492516	-0.4167660024	0.07077885589999999	-0.1795450747	-0.3317882175	0.5657155043	-0.4377556825	-0.22143042510000002	-0.2754414415	0.5478154529	0.4568230313	0.0	0.0	0.0	0.0	0.0660765	0.1002822	0.004366103852249999	0.010056519636839996	0.00268799	-0.06964220999999997	0.004850037413684095	7.2252902400999984e-06	-0.00012694400000000004	-0.0008787859999999999	7.722648337959999e-07	1.6114779136000012e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9203.695016435186	-47.74005892914101	2279.113226557857	84708001.95555387	10913.397006366044	-74.54141809950487	119102234.21855932	5556.423012285194	6822.8902268182665	-43.95321171147498	1931.884819753741	46551831.04721221	6842.128736052511	11298.942831493536	1.708822	64.924561	0.33723925390000004	0.319444	-0.3715245983	-0.4135887622	0.1907396031	-0.2744141738	0.3467810751	0.39933077520000004	0.2846021073	-0.1603771024	0.4012671408	0.3948875732	-0.2695445173	2.58189e-05	2.58189e-05	6.666155972099999e-10	6.666155972099999e-10	0.385299	0.31922249999999996	0.14845531940099999	0.10190300450625002	0.00762228	0.004934290000000001	2.4347217804100008e-05	5.809915239840001e-05	6.66933e-05	0.0001936373	3.7495403951290016e-08	4.4479962648900004e-09	6.74956e-05	6.74956e-05	4.555656019360001e-09	4.555656019360001e-09	0.0	0.0	0.0	0.0	0.0	1.0
9155.784928133138	-47.91008830204737	2295.3765611099757	83828397.65022993	10881.61134651216	-31.78565985388377	118409465.4965422	1010.3281723467984	6806.34494361559	-16.545283202676732	273.7463962567767	46326331.49148151	6824.2192164852795	11259.796469386121	1.200292	45.60358400000001	0.1379410229	0.124792	-0.49929101509999996	-0.1159315684	0.2304755735	-0.1304136808	0.5221016996	0.107334794	0.0806073615	0.0178063104	0.5464324081	0.1221371324	-0.0974487334	-1.5794e-05	-4.16129e-05	1.7316334464100004e-09	2.4945043600000007e-10	0.260758	-0.124541	0.067994734564	0.015510460681000003	0.00363702	-0.003985260000000001	1.5882297267600006e-05	1.32279144804e-05	0.000130519	6.38257e-05	4.073719980490001e-09	1.7035209361000003e-08	-5.61417e-05	-0.0001236373	3.1518904788899997e-09	1.528618195129e-08	0.0	0.0	0.0	0.0	0.0	0.0
9124.112817747096	-31.672110386041822	1003.1225763056184	83249434.71097685	10859.081857593488	-22.52948891867163	117919658.78991604	507.5778709365479	6795.851377904914	-10.493565710675284	110.11492132426008	46183595.95057213	6813.932901973503	11014.594407393868	1.462536	55.56723	0.2228948828	0.175752	-0.3026093693	0.4800866599000001	0.2609597426	0.3954947663	0.3151557006	-0.1043626307	-0.6925578245	0.4476544127000001	0.1994367598	-0.1259907948	0.6896130718000001	2.57538e-05	4.1547799999999995e-05	1.7262196848400001e-09	6.632582144399999e-10	0.08880169999999997	-0.17195629999999998	0.007885741922889995	0.029568969109689997	-0.00576713	-0.00940415	8.84380372225e-05	3.32597884369e-05	-0.000539062	-0.000669581	4.48338715561e-07	2.90587839844e-07	0.000104135	0.00016027670000000002	1.0844098225e-08	2.5688620562890005e-08	0.0	0.0	0.0	0.0	0.0	0.0
9130.972732545231	6.859914798134923	47.05843103767051	83374663.04248452	10914.810151551059	55.72829395757071	119133080.64440204	3105.6427474214124	6809.905948346663	14.054570441748185	197.53095030206168	46374819.02532726	6829.29606066478	10871.875447692531	1.4729139999999998	55.961498	0.1426906329	0.100923	0.19599843809999998	0.4972882044	0.1887487738	0.5938314618	-0.1715957646	-0.0834978044	0.2621743814	0.5275605081	-0.3071196523	-0.1211985776	-0.2538221591	5.20267e-05	2.62729e-05	6.902652744100002e-10	2.70677751289e-09	-0.00581078	-0.09461247999999996	3.37651642084e-05	0.008951521371750395	0.0111051	0.01687223	0.00028467214517289993	0.00012332324601	8.00303e-05	0.0006190923	3.8327527591929003e-07	6.40484891809e-09	9.96343e-05	-4.5006999999999966e-06	9.926993736490002e-09	2.025630048999996e-11	0.0	0.0	0.0	0.0	0.0	0.0
9146.904867753665	15.932135208433467	253.83293229980526	83665868.65973571	10873.83674755655	-40.97340399450877	118240325.61251122	1678.819834897227	6821.672077078503	11.76612873184058	138.44178533424443	46535209.92719254	6839.781361577548	10978.471002385448	1.144634	43.488922	0.0259511367	0.0139081	0.1407942202	0.3386515002	0.2272383354	0.42927265509999996	-0.036223826800000004	0.1928187964	0.3798376022	0.4227643045	-0.12049265560000001	0.12920687109999998	-0.36556085920000003	0.0	-5.20267e-05	2.70677751289e-09	0.0	0.0	0.00581078	0.0	3.37651642084e-05	0.0	-0.0111051	0.00012332324601	0.0	0.0	-8.00303e-05	6.40484891809e-09	0.0	-0.0	-9.96343e-05	0.0	9.926993736490002e-09	0.0	0.0	0.0	0.0	0.0	0.0
