global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
9042.67469513898	9.861630396824694	81769965.64210683	97.25175408357677	9873.700955579276	-14.161193746096616	97489970.5602071	200.53940831448588	6425.701343874164	7.247197969601076	52.521878410589935	41289637.76066624	6408.670084021324	16443.427546017065	1.097581	42.473972	0.104790405	0.08146010000000001	-0.0160577471	-0.08768655310000001	0.0251074996	0.0105914067	-0.08697929619999999	-0.1665124245	-0.2319315268	-0.0773891637	0.2770147586	0.1513277472	0.0394217807	-0.029503834700000002	0.0690888719	-0.041043627400000005	-0.2104151582	-0.21108182690000002	0.131097645	0.0698561229	-0.0198228523	0.038293034100000005	0.2185919118	0.008808996999999999	-0.1007747076	-0.2492100526	-0.2935092232	0.0285848694	-0.3623616888	0.26829469170000003	0.2019273564	0.0641210302	-0.022142181099999998	0.0829884248	-0.0439972114	-0.1708704903	-0.1712324503	0.22369340399999998	0.0184025244	0.0415712184	0.022651397200000003	0.2324620396	-0.0353770335	-0.0810703414	0.3076519985	-0.2777530942	-0.0982652189	0.302045037	0.26691891289999997	0.1290460333	-0.049155435899999995	0.0192843	6.339999999999818e-05	0.00037188422648999983	4.019559999999769e-09	0.00989398	0.07841258	9.78908402404e-05	0.0061485327022564	0.06691160000000003	0.00036910000000002496	1.3623481000001842e-07	0.004477162214560002	-0.00465387	0.0004223300000000003	2.16585059769e-05	1.7836262890000024e-07	-3.11084e-05	-1.8322500000000006e-05	3.3571400625000016e-10	9.677325505600002e-10	-0.000672473	-7.825400000000004e-05	4.522199357290001e-07	6.1236885160000064e-09	0.0	0.0	0.0	0.0
9043.524752792873	0.8500576538936002	81785339.9543774	0.7225980149430918	9894.06658282775	20.365627248474997	97892553.5454288	414.7587732238271	6422.207038622281	-3.4943052518829063	12.210169193336464	41244743.24692957	6404.645951883751	16468.916234096057	1.056071	40.867607	0.09705080999999996	0.061595900000000016	-0.0177720392	-0.10018693210000001	0.0288845912	0.0007208663	-0.0929644243	-0.1439538575	-0.0888289782	0.12434251210000001	-0.063843014	-0.3855604022	-0.2815684029	0.022892454500000003	0.0768914243	0.0353130591	-0.07502125400000001	0.0092552215	0.0221878638	-0.20342879449999998	-0.1654041469	-0.055148253	-0.0470830391	-0.012190486399999999	0.218702797	-0.20763314	-0.033135224	-0.0786887012	-0.2192323159	-0.0723151893	-0.0085314199	0.1083099503	0.0191820096	0.0899173967	0.035002597999999996	-0.0800464031	0.02764495	0.0147767823	-0.0786939007	-0.2476941811	-0.041810773100000004	-0.0216161094	0.10531839119999999	0.2338043689	0.1755749072	-6.05019e-05	-0.1155335888	0.17296295239999998	-0.11740285660000001	0.055622591799999996	-0.0602045145	0.0258236	0.0065393000000000005	0.0006668583169599999	4.276244449000002e-05	-0.0473499	-0.05724388	0.0022420130300100003	0.0032768617974544	0.0866591	0.019747499999999987	0.00038996375624999953	0.007509799612810002	-0.00475251	-9.863999999999968e-05	2.25863513001e-05	9.729849599999934e-09	-5.4163e-05	-2.30546e-05	5.315145811599999e-10	2.9336305690000005e-09	-0.000821181	-0.000148708	6.743382347610001e-07	2.2114069263999997e-08	0.0	0.0	0.0	0.0
9039.772787563332	-3.751965229541384	81717492.05077054	14.077243083687526	9906.43202664354	12.36544381579006	98137395.49850886	152.9042007614606	6422.573766894788	0.3667282725064069	0.13448962585553348	41249453.7912051	6405.850495042099	16481.666888263502	0.989528	38.292542	0.04163060849999999	0.02225	-0.0141314023	-0.11053016460000001	0.025363825	-0.0106794399	-0.0758446992	-0.024379269500000002	0.11840713300000001	0.0162372853	0.0695679151	0.145887028	-0.11553215039999999	0.0015309995999999999	0.0270979355	0.0254343289	-0.0031134356	-0.13211311439999998	-0.0018592798000000002	-0.2165330204	0.1078582463	-0.24094048850000002	-0.11302073189999999	-0.014734965	0.2683000696	-0.1557997029	-0.0575793717	0.0705711084	-0.0239721208	0.169914464	-0.0165936971	0.1279151314	0.0032506936	0.023444090499999997	0.014677731999999999	0.017258168799999998	-0.1284107808	-0.004148854699999999	-0.2213241773	-0.0125970734	-0.27378053059999996	-0.0669224888	0.0933397562	0.2885507627	0.1466796057	-0.0285489066	-7.00072e-05	0.038909512599999994	0.22873429620000002	0.0177002024	-0.04629847769999999	0.0193798	-0.0064438	0.00037557664804	4.1522558439999985e-05	-0.06543049999999999	-0.018080599999999992	0.0042811503302499975	0.0003269080963599996	0.081944	-0.004715100000000001	2.223216801e-05	0.006714819136000001	-0.00455207	0.00020043999999999965	2.07213412849e-05	4.0176193599999865e-08	-6.78183e-06	4.738117e-05	2.244975270568901e-09	4.599321814889999e-11	-0.0008211819999999999	-9.99999999907325e-10	6.743398771239999e-07	9.9999999981465e-19	0.0	0.0	0.0	0.0
9039.560350583333	-0.21243697999852884	81713651.33183828	0.045129470470895335	9883.437607970043	-22.994418673497425	97682338.9506366	528.7432901320868	6425.843476145031	3.2697092502430682	10.690998581125084	41291464.379915655	6409.186829153579	16469.568833956648	0.992881	38.422329	0.03215625350000001	0.0235728	-0.0142816076	-0.10815387679999999	0.0477835033	-0.053191299500000004	-0.0097231395	0.0474183695	-0.054963526299999996	-0.21280490579999997	-0.1521737213	0.036466756600000004	-0.15401323	-0.0372911103	0.0742560124	0.0100171998	-0.0403016095	0.0693730591	0.15764662710000002	-0.157478443	0.0127017633	0.009360311999999999	-0.0141845841	0.08405342910000001	0.15431842070000001	0.0445201053	0.2614356879	-0.195798337	-0.21562057269999998	-0.0881986968	-0.029842503500000006	-0.087212863	-0.0319786624	0.07004026440000001	0.0272892815	-0.0589892743	0.1229448714	0.0977589025	-0.1592899143	-0.0594166134	0.0072316557999999986	-0.0141377646	0.0182356215	0.1563031003	-0.0823514581	0.2147488159	-0.1986362725	0.1749361638	-0.22451801219999998	-0.005736489	0.0340449486	0.0193807	9.00000000001594e-07	0.00037561153249	8.100000000028692e-13	-0.08813739999999999	-0.0227069	0.007768201278759998	0.0005156033076100001	0.07883899999999999	-0.0031050000000000105	9.641025000000066e-06	0.006215587920999999	-0.00465469	-0.00010262000000000032	2.16661389961e-05	1.0530864400000064e-08	-3.10299e-05	-2.4248070000000004e-05	5.879688987249e-10	9.6285469401e-10	-0.000821181	9.99999999907325e-10	6.743382347610001e-07	9.9999999981465e-19	0.0	0.0	0.0	0.0
9039.715406821082	0.15505623774879496	81716454.63631845	0.024042436864810827	9888.111975738477	4.6743677684335125	97774758.44474268	21.849714034570095	6423.0680432831405	-2.7754328618902946	7.7030275708605505	41255803.08864511	6406.621820767961	16471.779186212167	0.974873	37.725433	0.048842680000000034	0.0293947	-0.0118201125	-0.0943841936	0.0645822803	0.0428445518	0.010926238400000001	0.0813748353	0.0950831694	0.0783972122	-0.0779426518	0.0404944021	-0.24994819920000005	-0.0205581102	0.08275044	0.031461113	0.07962533690000001	-0.1455678429	-0.1465613069	-0.06140655320000001	-0.2004884177	-0.14773357210000002	-0.1002199484	0.2453263907	0.0642324747	-0.37852916909999995	-0.2433248099	0.051218569699999994	0.17047376460000002	-0.15859461630000002	0.0051590229999999996	0.1670648635	-0.0187912953	0.07327779799999999	0.02113706	0.1020740631	-0.18254612809999998	-0.0885905689	0.0200437473	-0.20075786739999998	-0.10344654439999999	-0.0831656497	-0.2046267635	0.16949684469999998	0.3726578103	-0.22453414010000008	0.0593574392	-0.1911556056	-0.1126368747	0.07641862320000001	-0.24224947730000002	0.0254416	0.0060608999999999975	0.0006472750105599999	3.673450880999997e-05	-0.0630466	0.0250908	0.003974873771559999	0.0006295482446399997	0.07557039999999997	-0.0032686000000000247	1.0683745960000156e-05	0.005710885356159995	-0.00438514	0.00026955000000000034	1.92294528196e-05	7.265720250000019e-08	-1.21333e-05	1.88966e-05	3.5708149155999986e-10	1.4721696888999998e-10	-0.0008211819999999999	-9.99999999907325e-10	6.743398771239999e-07	9.9999999981465e-19	0.0	0.0	0.0	0.0
9043.401175959256	3.6857691381737823	81783104.82934125	13.584894139914304	9898.544685892715	10.432710154238519	97981186.89861491	108.84144116235156	6426.2799114685595	3.2118681854190068	10.316097240506783	41297073.50054435	6409.438186107297	16501.57714784504	1.0024540000000002	38.79277800000001	0.0625513125	0.0530059	-0.0096843752	-0.1045895534	0.023548227	0.0086701629	0.0781980427	-0.1673397151	-0.013387258999999999	-0.19617704530000002	-0.130736699	0.121165225	0.2125106449	-0.0261478833	0.0597776599	0.1191420902	0.0662336216	-0.0917506991	0.0710750691	-0.129361623	-0.0416717132	0.2860629925	-0.035809262200000004	0.1604876408	0.2693617991	0.2520364504	0.1256440053	-0.1360847265	-0.16871159149999998	0.0905144344	-0.0320490971	0.0006180622	-0.022799447400000002	0.046796064000000005	0.1333772876	0.0641156501	-0.0175947251	0.09788303	-0.15753425669999999	-0.0779981794	0.28011985440000003	-0.020564622	-0.05754578320000001	0.2423668448	-0.2924817247	0.0881320093	-0.1594638957	0.2370154206	0.04921243769999999	-0.06456578730000001	-0.025843622000000004	0.0193893	-0.006052299999999997	0.00037594495449000013	3.6630335289999954e-05	-0.115631	-0.0525844	0.013370528161	0.0027651191233600005	0.07710139999999999	0.0015310000000000185	2.3439610000000567e-06	0.0059446258819599975	-0.00442808	-4.2939999999999985e-05	1.96078924864e-05	1.8438435999999996e-09	-7.40105e-06	4.73225e-06	2.2394190062499995e-11	5.4775541102500003e-11	-0.0008211819999999999	0.0	6.743398771239999e-07	0.0	0.0	0.0	0.0	0.0
9051.539439324046	8.138263364789964	81930366.22163866	66.23133059468246	9890.37349878074	-8.171187111975089	97819487.94538438	66.76829881890775	6419.821848777118	-6.458062691441227	41.70657372658511	41214112.57003605	6403.078785388092	16497.775273217838	1.029696	39.846981	0.1222312425	0.08849279999999997	-0.0144181596	-0.0636802905	0.043028131	0.013649097800000001	-0.0326346846	0.0071898169999999985	0.0775626388	0.1319592269	-0.23456088390000002	-0.17131914620000002	0.094190094	-0.010971821100000001	0.0659851802	-0.0180692532	-0.10021737550000001	-0.1276377332	0.0018859202	0.0123538862	-0.2803652829	-0.0473574479	-0.1551980919	0.09402256949999999	-0.0812553006	0.0890115616	0.2734570269	0.0833714841	0.1135023163	0.26526513620000003	0.017751909399999998	0.0485816718	-0.0105457492	0.0669968971	-0.0233112595	-0.0764231653	-0.110493784	0.07046486469999999	0.1378045781	-0.2658506886	-0.0226846925	-0.1379194647	-0.1243593333	-0.028809361600000007	-0.0745391302	0.2995793484	0.06359811139999999	-0.0456067188	0.2446873119	-0.06955296450000001	-0.1271179361	0.027303	0.007913699999999996	0.0007454538089999999	6.262664768999993e-05	-0.0292191	0.08641189999999999	0.0008537558048099999	0.00746701646161	0.0812444	0.004143000000000008	1.7164449000000063e-05	0.006600652531359999	-0.00414785	0.00028023000000000024	1.72046596225e-05	7.852885290000013e-08	2.72818e-05	3.468285e-05	1.2029000841224994e-09	7.442966112399997e-10	-0.000981522	-0.00016033999999999992	9.633854364839998e-07	2.5708915599999972e-08	0.0	0.0	0.0	0.0
9065.218067466774	13.678628142728483	82178178.61072604	187.10486786704368	9900.370154006232	9.99665522549185	98017329.18633738	99.9331156973535	6424.443645828101	4.621797050982423	21.361007980469815	41273476.15842106	6407.452172613679	16543.75654335512	0.985082	38.120522	0.06299735500000002	0.0472425	-0.0173470622	-0.0676980982	0.0395806676	0.0198944481	0.1178021382	-0.051779285599999995	0.1566879276	0.1341835759	-0.0235268546	0.129794023	-0.036352998500000004	-0.0105985848	0.0336401317	0.0587033389	0.044193047	-0.1553755827	-0.0938856158	-0.023885742	0.0410555025	0.053395723099999993	0.0005634341000000001	-0.2656190994	0.1527391398	0.10090884720000001	-0.0060160523	0.0995785438	0.2091005372	0.3149944196	-0.026638917	0.2591123796	-0.009998061400000001	0.0335845658	0.054044768	0.05943447280000001	-0.1517060539	-0.0373716573	-0.0672193805	0.0161533019	0.048689685499999996	0.0122447494	0.23695869719999998	0.061391647800000004	-0.18803622690000002	-0.0136771395	0.0748708709	-0.1214825781	0.3747002922	-0.041208467	-0.28069762600000003	0.0195174	-0.007785599999999997	0.0003809289027600001	6.061556735999994e-05	-0.0754862	-0.046267100000000005	0.005698166390440001	0.0021406445424100003	0.0821641	0.0009197000000000094	8.458480900000173e-07	0.006750939328810001	-0.00404534	0.0001025100000000001	1.6364775715599998e-05	1.050830010000002e-08	6.39229e-05	3.6641100000000004e-05	1.34257020921e-09	4.08613714441e-09	-0.00100287	-2.1348000000000244e-05	1.0057482369000005e-06	4.5573710400001034e-10	0.0	0.0	0.0	0.0
9070.665792882564	5.447725415790046	82276977.92616987	29.677712205844827	9890.391111380834	-9.979042625398506	97819836.33608101	99.58129171952032	6422.558726584799	-1.8849192433017377	3.552920553769196	41249260.59643056	6404.914757423175	16558.0271987581	1.048137	40.560604	0.102744215	0.08732260000000001	-0.014989220400000001	-0.0163566478	0.0341605039	-0.0341708575	-0.0076988248	0.2090709673	0.06924295009999999	-0.1241362028	-0.2320294743	0.0065614238	0.0318681702	-0.0241677998	0.0735589974	0.0200988454	-0.2439526545	0.0998841951	0.1611802315	-0.065545223	-0.0808149059	-0.1377485882	-0.0986338206	-0.1251923096	-0.10176125779999999	-0.0253931041	0.1258360207	-0.14356796289999998	-0.0017011542000000001	-0.2491832085	-0.3117567919	0.333664856	-0.0228524588	0.0807067065	0.0114792186	-0.24159317489999999	0.11603723949999999	0.0974869272	0.0046944324	-0.0874777829	-0.1754693379	-0.0890053626	0.1298531036	-0.1136941633	-0.0028504926000000002	0.057566409299999996	-0.136688408	0.0081738191	-0.2497814146	-0.11637208869999999	-0.3502616202	0.0193782	-0.00013919999999999905	0.0003755146352400001	1.9376639999999732e-08	0.0112066	0.0866928	0.00012558788356	0.00751564157184	0.0792015	-0.0029626000000000092	8.776998760000056e-06	0.00627287760225	-0.00398278	6.255999999999971e-05	1.58625365284e-05	3.913753599999962e-09	7.866619999999998e-05	1.4743299999999985e-05	2.173648948899996e-10	6.188371022439997e-09	-0.000821181	0.00018168900000000007	6.743382347610001e-07	3.301089272100002e-08	0.0	0.0	0.0	0.0
9059.639114979194	-11.026677903369999	82077060.89366099	121.58762558466823	9878.357896462574	-12.033214918259544	97581954.73060448	144.7982612690241	6428.403709620046	5.844983035247424	34.163826682330196	41324374.25385677	6411.333121140565	16608.161981298694	1.045799	40.470119	0.07938698999999999	0.055570900000000006	-0.0133122697	-0.0311572073	0.0668959778	0.0101938678	0.0714761066	0.11110273779999999	0.2154386595	0.0213226535	-0.1505249065	0.0458242824	0.19827234230000002	-0.054764149000000005	0.0331891595	-0.0336914084	0.07924442059999999	-0.0080271529	-0.1321351245	-0.1899488886	0.0634951821	-0.0751770966	0.0422897343	-0.234991139	-0.2211752454	-0.0747073046	-0.0109282005	-0.0834672323	-0.171187435	0.21481285879999998	-0.235224285	-0.07395628309999999	-0.0543734424	0.0365417763	-0.034770088500000004	0.08905993699999999	-0.0511303128	-0.1430888005	-0.1690978722	-0.031033139100000006	-0.1049046925	0.0457436268	0.1836066163	-0.2594429339	0.0931247995	0.0033429278	-0.1942916194	0.1349843728	0.1489644365	-0.2626913182	0.0488835521	0.0195291	0.00015089999999999895	0.00038138574681	2.2770809999999684e-08	-0.0415739	-0.052780500000000015	0.0017283891612100005	0.0027857811802500013	0.0796995	0.0004980000000000123	2.480040000000123e-07	0.006352010300250001	-0.00370367	0.00027910999999999995	1.37171714689e-05	7.790239209999998e-08	0.000120309	4.164280000000002e-05	1.7341227918400015e-09	1.4474255481e-08	-0.00101958	-0.00019839899999999995	1.0395433763999998e-06	3.9362163200999966e-08	0.0	0.0	0.0	0.0
9044.531262666433	-15.107852312761679	81803545.76135045	228.2472015042184	9893.853321415612	15.495424953038311	97888333.54568674	240.1081944752423	6423.22813070453	-5.17557891551678	26.786617110741854	41257859.619074	6406.279330231283	16512.108465716654	1.0547799999999998	40.817669	0.07671044999999997	0.056684800000000014	-0.007446496199999999	-0.0097787322	0.0292466469	-0.023248622000000004	0.013304962	0.1737475338	-0.041777136	-0.3197945804	-0.13888759380000001	0.027699405299999997	-0.14075658900000002	-0.032262825099999996	0.0025965943	0.006321006600000001	-0.2696609571	0.0789112594	0.0472622387	-0.0819714404	0.0335508077	-0.1298663099	-0.22385253019999998	-0.0650042925	-0.3126724348	0.1286684436	0.0342090014	0.1124915323	-0.19007185010000002	0.019064994	0.0552766811	-0.1530225517	-0.0294193714	0.0162601123	-0.0052062941	-0.2716167823	0.0536935645	0.0040147195000000005	-0.0310561744	-0.023748852	-0.1653986536	-0.2265040785	-0.009741737299999999	-0.3243524368	-0.0112805473	0.0581847509	0.0854323223	0.20930612210000002	0.0574181493	0.0104850207	0.2440894783	0.0193843	-0.00014480000000000048	0.00037575108649	2.0967040000000144e-08	0.013647200000000005	0.05522110000000001	0.00018624606784000013	0.0030493698852100013	0.08423569999999997	0.004536199999999962	2.057711043999966e-05	0.007095653154489995	-0.00383514	-0.00013146999999999982	1.47082988196e-05	1.7284360899999962e-08	0.00011401	-6.299000000000003e-06	3.967740100000002e-11	1.29982801e-08	-0.0008211819999999999	0.000198398	6.743398771239999e-07	3.936176640400001e-08	0.0	0.0	0.0	0.0
9030.837013703342	-13.694248963091011	81556017.1680743	187.53245466311932	9917.389713184897	23.53639176928482	98354618.7231856	553.9617375172581	6417.9596146012	-5.2685161033296035	27.757261931043338	41190205.61465199	6401.4768864550815	16485.697043767268	1.046541	40.498837	0.08071085499999997	0.051758000000000005	-0.0070687684	-0.037887335	0.021083257	-0.0225585324	0.0730507319	0.132455323	0.2502895748	-0.0215026091	-0.18531422120000002	0.10417146029999999	0.1480570349	-0.032033277799999996	0.0353455462	0.0391695794	0.09320924130000001	-0.0910933549	-0.11152527539999996	-0.1706291853	0.046250726	-0.24194010719999998	0.1930993382	-0.0811710632	-0.0534362161	0.1124619167	0.2017817011	0.0188947413	-0.0216108573	0.0326856799	0.0845094069	-0.2170239688	-0.0320031179	0.0387004259	0.027075826600000002	0.111113109	-0.1328927901	-0.1191496267	-0.1212612704	-0.0686343426	-0.2428309816	0.1739736223	0.07956569599999999	-0.0927648863	-0.1240830676	0.1988547946	0.041211895	0.0378490586	-0.0440695736	-0.021133829	0.1867790084	0.019603	0.0002186999999999988	0.0003842776089999999	4.7829689999999457e-08	-0.0338738	-0.047521000000000015	0.0011474343264400002	0.002258245441000001	0.082014	-0.0022216999999999654	4.935950889999846e-06	0.006726296196000001	-0.00354997	0.00028516999999999995	1.26022870009e-05	8.132192889999998e-08	6.74889e-05	-4.65211e-05	2.1642127452100005e-09	4.5547516232099984e-09	-0.00110448	-0.000283298	1.2198760703999998e-06	8.0257756804e-08	0.0	0.0	0.0	0.0
9032.225313852494	1.388300149152201	81581094.12019779	1.9273773041360236	9885.513795065495	-31.875918119401828	97723382.9924302	1016.0741559548101	6415.553509084132	-2.406105517067772	5.78934375926397	41159326.82792173	6398.868719959467	16464.34584973312	1.071748	41.474277	0.031748804999999984	0.021408	-0.0091530503	-0.0332143815	0.0350821422	-0.0379141667	-0.05946942700000001	-0.0214188469	0.040862556800000005	-0.3918939454	-0.1385099085	-0.06531833990000001	-0.0469693471	-0.0470024603	0.0703051133	0.1481281575	-0.2051735515	-0.0330008315	0.10516189890000001	0.0722315969	-0.1435540985	0.049309755700000006	-0.2942586711	0.0443376989	-0.1174083446	0.0861912675	-0.1484715881	-0.0496574633	-0.0837027753	0.1626997657	-0.0417242664	-0.41715583289999997	-0.044242938899999994	0.07416700820000001	0.1521068213	-0.2113823125	-0.0092703283	0.1325001268	0.1112399099	-0.0984267001	0.0525724297	-0.3177468763	-0.08799787619999999	-0.0864070919	0.0120035822	-0.1112907556	-0.0902881307	0.080576388	0.1438062662	-0.15415799060000002	0.408264862	0.0195171	-8.589999999999987e-05	0.0003809171924100001	7.378809999999978e-09	-0.035842900000000004	-0.001969100000000001	0.0012847134804100002	3.8773548100000065e-06	0.0842486	0.0022346000000000037	4.993437160000015e-06	0.007097826601960002	-0.00395464	-0.00040466999999999977	1.56391775296e-05	1.6375780889999984e-07	0.000106598	3.91091e-05	1.5295217028100002e-09	1.1363133604e-08	-0.000999075	0.00010540499999999982	9.981508556250002e-07	1.1110214024999964e-08	0.0	0.0	0.0	0.0
9035.93245002884	3.7071361763464665	81648075.24148421	13.7428586299767	9882.330074083871	-3.1837209816239915	97660447.69314252	10.136079288832835	6410.518909652779	-5.0345994313529445	25.347191434179397	41094752.691015854	6393.774738371078	16525.477200936304	1.130649	43.75362	0.059603415000000014	0.0316967	-0.0092819461	-0.0380510288	0.0543830689	0.0447463128	-0.0345262743	0.1626321848	0.1781524759	-0.0740164246	-0.1227893381	-0.0328783027	0.13306371460000002	0.0118458885	0.0585045872	0.0131150048	0.16286839179999998	-0.0731068736	-0.0747977103	0.281491692	-0.09914534609999999	-0.1661506556	-0.0500573812	-0.5028200687	-0.021798309199999998	0.0165149244	0.085411553	0.0037422791	-0.0707058809	0.0079358868	0.1135010406	0.0684067254	0.008601066999999999	0.0505684816	0.010811646299999998	0.1941359888	-0.119423556	-0.0371106413	0.3139609408	0.039831266000000004	-0.14866966199999998	-0.0645961818	0.4565124162	-0.1469392711	-0.0486054774	0.0235190327	0.0176143005	0.0108479944	0.0301281617	0.1008095863	-0.09900039949999999	0.0193722	-0.0001448999999999999	0.00037528213284	2.0996009999999968e-08	-0.049096	-0.013253099999999995	0.0024104172159999998	0.00017564465960999992	0.05818060000000001	-0.026068	0.0006795406240000001	0.003384982216360001	-0.00377941	0.00017522999999999974	1.42839399481e-05	3.070555289999991e-08	5.69727e-05	-4.96253e-05	2.46267040009e-09	3.2458885452900003e-09	-0.0008211819999999999	0.00017789300000000018	6.743398771239999e-07	3.164591944900005e-08	0.0	0.0	0.0	0.0
9051.234800926224	15.302350897383805	81924851.42149799	234.1619429866629	9873.689210055767	-8.64086402810426	97489738.61677168	74.66453115218619	6417.897325861433	7.378416208654016	54.44102574812831	41189406.085299335	6401.149461879146	16529.057878424006	1.175424	45.486336	0.08813532500000001	0.0541563	-0.0020161453	-0.0099078492	0.0350844287	-0.0028646452000000004	0.0375589179	-0.3420977885	-0.1473935125	-0.021374295800000002	-0.3001309019	0.064167892	-0.0502587751	0.0144935058	0.0438699676	0.1390227157	-0.075058395	-0.0223679002	-0.06891592519999999	0.0422593726	0.06600849889999999	0.5069655209	-0.026846683700000002	-0.346097521	0.1579774683	-0.2445560116	0.23182783059999998	0.15756803390000002	-0.0301976427	-0.2094529345	0.0135264033	-0.18240841559999998	0.0162726364	0.037410277900000004	0.1460965133	-0.0919609673	-0.054281138799999996	-0.0151409058	-0.0135339504	0.1237680293	0.4824665954	-0.026874102999999996	0.4653394970000001	0.071989292	0.18962016510000002	0.1722105046	0.14511741050000002	-0.0045026958	-0.1513253467	0.0278441971	0.15172543189999999	0.0192558	-0.00011639999999999914	0.00037078583363999996	1.35489599999998e-08	-0.0608982	-0.0118022	0.00370859076324	0.00013929192483999998	0.0771332	0.018952599999999997	0.0003592010467599997	0.00594953054224	-0.00475037	-0.0009709600000000004	2.2566015136900008e-05	9.427633216000006e-07	5.1275200000000013e-05	-5.6974999999999975e-06	3.246150624999997e-11	2.629146135040001e-09	-0.000652557	0.00016862499999999994	4.25830638249e-07	2.8434390624999983e-08	0.0	0.0	0.0	0.0
9077.230508421111	25.995707494887032	82396113.70301099	675.7768081597256	9891.411044658853	17.721834603085878	97840012.45439914	314.0634216991321	6427.571562884472	9.674237023038586	93.59086197793049	41313676.196001135	6409.722891336106	16592.112083893382	1.243062	48.103779	0.10741976	0.049848800000000006	-0.0222520584	-0.0086136055	0.0258535108	-0.024752664599999998	-0.1261597431	-0.0664028321	-0.1926861226	0.1380474045	-0.103384401	-0.191496453	0.2057764786	-0.0364354459	-0.0311394423	-0.043743465	-0.1050555482	-0.016024651299999998	0.1368719863	0.0383538353	-0.2943094364	0.0459071243	0.3428715415	-0.07463760280000001	0.06332068639999999	-0.0313795097	0.1517393033	-0.04455360480000002	0.25507370960000003	0.0884395282	-0.0398169161	0.0005546923000000001	-0.0325696498	-0.0120174549	-0.040003827900000004	-0.0863445066	0.0383056544	0.1920553129	0.1407795137	-0.2347019131	0.0784045417	0.33960985340000005	0.1400971627	0.022741625699999997	0.0040471171999999994	0.1115966092	0.0188501882	-0.312042883	0.1259039168	-0.032265627799999995	0.1298427978	0.0151993	-0.004056500000000001	0.00023101872049	1.645519225000001e-05	-0.0290165	0.0318817	0.0008419572722499999	0.00101644279489	0.055131500000000014	-0.022001699999999992	0.00048407480288999963	0.003039482292250001	-0.00421844	0.0005319299999999999	1.7795236033600002e-05	2.829495248999999e-07	-0.00016132	-0.0002125952	4.519671906304e-08	2.60241424e-08	-0.000407485	0.000245072	1.6604402522500002e-07	6.0060285184e-08	0.0	0.0	0.0	0.0
