global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
8998.94441797935	-5.850654043690156	80981000.6378817	34.23015273894797	10639.72600893328	-10.893243191736474	113203769.54517128	118.66274723431304	7034.7496323209925	3.9692864785865822	15.755235149090268	49487702.38944034	7027.417560720758	10768.23130934297	1.140375	43.214008	0.009671381	0.00911832	0.1004717749	-0.0049460055	0.1343494255	0.0456906833	-0.1133528479	0.0412258694	-0.3289062368	-0.050666783099999994	0.1202199019	0.17164604519999999	-0.2753618329	-0.1799256757	0.0030487645	0.0605264701	-0.0325787315	0.1819768226	-0.2013974391	-0.18192996179999998	-0.0014383710000000001	0.0134802971	-0.1022608451	-0.0443761363	-0.1084862026	-0.0388970103	-0.2879461796	-0.20787674260000005	-0.0974540635	0.11663248890000001	-0.0811328523	-0.1181196745	0.1123227033	-0.2067831635	0.0751414634	-0.0185573359	-0.0535120179	0.0	0.0	0.0	0.0	-0.000133278	0.0005709509999999999	3.2598504440099984e-07	1.7763025284e-08	0.00910043	0.00910043	8.28178261849e-05	8.28178261849e-05	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8983.149712334447	-15.794705644902933	80696978.75421447	249.4727264091286	10641.232447756802	1.5064388235223305	113235828.0071922	2.269357929015343	7033.423746044432	-1.3258862765605954	1.75797441837172	49469049.59142169	7025.71948309149	10929.570522878828	1.161082	43.998699	0.010281222	0.00917671	-0.08883291300000001	-0.027582745699999998	-0.0253940564	0.0524845601	-0.0516225763	-0.2436189414	0.33754767659999996	0.0515706777	0.1420128346	-0.1303078336	0.2107383622	0.0480797745	0.1224861075	0.3134111093	0.0041789614	-0.22340025370000002	0.1499805891	-0.1097501212	0.0467591312	0.025203398300000002	-0.1750055807	0.0667635781	-0.09933711099999999	-0.11519194560000001	0.2567849149	0.12083321890000001	0.1363635086	0.2734555262	0.015683388899999998	0.2355857921	-0.1451756122	0.0787549096	0.0931046722	0.0097951987	-0.2047991588	0.0	0.0	0.0	0.0	-0.00131407	-0.0011807920000000002	1.3942697472640005e-06	1.7267799649e-06	0.0	-0.00910043	8.28178261849e-05	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8973.86907377938	-9.280638555066618	80530326.15333399	86.13025198978897	10630.508600297859	-10.723847458941236	113007713.10100678	115.0009043226404	7030.3139250789645	-3.1098209654674065	9.670986437260632	49425313.8851592	7021.753077536341	10630.173469687801	1.21925	46.20293	0.00833461	0.00643473	0.2235567422	0.06473271059999999	0.0513112649	0.0564572208	-0.0278315737	0.061466303	-0.3061685083	-0.1903736064	-0.12956821	-0.054035886	-0.14178883949999999	-0.0276039054	0.0568467814	-0.1195948334	-0.1137085914	-0.1411331518	0.2238394886	0.0289804811	-0.0782089778	0.0784554133	0.0244896836	-0.19913172059999998	0.0958910992	0.06678378559999999	-0.1343553486	0.0391691428	0.0232172392	-0.0636662555	-0.11550473900000001	0.12477268849999999	-0.1422393726	0.237528238	-0.028548992999999998	0.019913201000000002	-0.0192540674	0.0	0.0	0.0	0.0	0.00467984	0.00599391	3.59269570881e-05	2.1900902425600006e-05	0.0023407	0.0023407	5.4788764899999985e-06	5.4788764899999985e-06	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8975.489451759018	1.6203779796378512	80559410.8986374	2.6256247968952446	10643.346983990843	12.838383692982461	113280835.02162698	164.824095848238	7032.7026876718055	2.388762592840976	5.706186724956344	49458907.09318624	7025.231287993165	10838.691072188809	1.334929	50.586533	0.05049574	0.0392182	-0.243458833	-0.0949638113	0.0348838587	0.056226312	0.0562900659	-0.2632855532	0.1989291466	0.1993214038	0.2577569279	-0.05203495019999999	0.1572093532	0.1525607785	0.4063156449	0.1219787492	-0.08868913689999999	-0.3763888581	-0.26745369760000004	0.0187155341	0.0682213586	0.0322652906	-0.1784046585	0.203942127	-0.20274109210000002	-0.139757789	0.18682426230000002	0.08154600599999999	0.3788556836	0.1018128367	-0.2193287066	0.4044740431	0.1873382439	-0.1648709432	-0.0652463725	-0.0488699362	-0.0234623294	0.0	0.0	0.0	0.0	-0.0320388	-0.03671864	0.0013482585234495998	0.00102648470544	0.016117799999999998	0.0137771	0.00018980848441	0.0002597834768399999	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8978.579891057536	3.0904392985175946	80614896.86010276	9.550815057821922	10629.49193038972	-13.855053601122565	112986098.69822018	191.96251028997932	7030.468157629403	-2.2345300424021843	4.993124510397908	49427482.51544098	7021.949108097541	10755.208020952456	1.222818	46.33815	0.048048012	0.0357676	0.1546477467	-0.0029347817	-0.1241170376	0.0630574428	0.0261574018	-0.091299567	-0.3262115937	-0.109358194	-0.0110275892	0.125811206	0.020764742	0.030339465299999997	-0.1639607843	-0.0477467275	0.0617506675	-0.2670822832	-0.09543606449999999	0.1515413461	-0.24927649489999998	0.0507657748	-0.3289626677	-0.1152591132	-0.0812778188	0.12644357779999998	0.0147056121	-0.0041168258000000004	-0.1433592926	-0.0600683875	0.0354438598	0.24917989059999998	0.0162464821	-0.059947615499999996	-0.264218942	0.23380291960000002	-0.0095223566	0.0	0.0	0.0	0.0	-0.000108588	0.031930212	0.001019538438364944	1.1791353744e-08	0.0	-0.016117799999999998	0.0002597834768399999	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8969.19746436995	-9.382426687585394	80446503.15486035	88.02993054791462	10625.27249591493	-4.219434474791342	112896415.61244626	17.803627287057687	7024.779988788164	-5.6881688412395315	32.355264766448265	49347533.89087863	7017.486116512281	10827.95577490348	1.127723	42.73455	0.025716402000000003	0.0225609	-0.1289021534	-0.0972920244	0.0801532524	0.07744107730000001	0.2221598894	-0.2183862107	-0.011288508400000001	0.0709472672	0.1308048671	-0.054169834400000005	0.0386991365	-0.0306906177	0.4048550958	0.0135524187	-0.16363850189999998	0.17474956809999995	-0.053818548499999994	-0.1282269119	0.1661501007	-0.1791507859	0.0407597189	0.0777087628	-0.0538416193	-0.13254424550000002	0.0402796759	-0.0498357924	0.312750414	0.0788571119	-0.273371111	-0.1627321921	0.2316843966	0.039317171	0.2615014526	-0.0342823782	0.0296396915	0.0	0.0	0.0	0.0	-0.00352419	-0.0034156020000000002	1.1666337022403998e-05	1.24199151561e-05	0.0223008	0.0223008	0.0004973256806399999	0.0004973256806399999	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8962.893068188645	-6.304396181305492	80333452.15178406	39.74541121085928	10630.044563930893	4.772068015963669	112997847.43115672	22.772633148983427	7022.203514302159	-2.576474486004372	6.638220777031492	49311342.1962776	7014.1058569552515	10807.970880584202	1.056291	40.027668	0.02442756	0.022402	0.0081900619	-0.1142536694	-0.22794177280000005	0.0696219931	0.19874223059999999	-0.0222949752	0.1501414984	-0.09511461339999999	0.1543657461	0.1731762705	0.1297173157	-0.1439185524	-0.22836583719999998	-0.1105990628	0.04046749	-0.029347177000000002	-0.2819555906	0.049385182400000005	-0.1404369393	0.1773012895	0.1811245182	-0.0933036986	-0.1765133024	-0.0069791703	0.1135627833	-0.1867353193	-0.2559863396	-0.1232543464	0.0371660917	0.071625439	0.05927942150000001	-0.21888622800000002	-0.15890173359999998	0.00047658330000000004	0.3252140978	0.0	0.0	0.0	0.0	-0.00139743	0.00212676	4.523108097600002e-06	1.9528106049e-06	0.0	-0.0223008	0.0004973256806399999	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8960.774259270891	-2.118808917753995	80295475.32561179	4.489351229953856	10613.51426805042	-16.530295880473204	112646685.11810984	273.25068189598943	7018.977058245247	-3.226456056912866	10.410018687189721	49266038.944173105	7011.970111310847	10748.902353973952	1.048223	39.721943	0.02526911	0.0221846	-0.0658040968	-0.08289456740000001	0.10756492150000001	0.0804256395	0.18571034890000002	0.0037290945000000002	-0.0852127592	-0.0023626232	0.0214391023	-0.0025154125	-0.051258983499999994	-0.07046362490000001	0.2529816534	-0.306728723	-0.0407616399	0.0662438571	0.154082979	-0.1573669355	0.257547713	-0.2224941496	0.15376280050000002	0.0004156429	0.0206738513	-0.0579241167	-0.1105420773	-0.11911766289999999	0.2027878211	-0.23441733780000001	-0.0832803658	-0.057184823600000004	0.2433900747	0.2748416345	0.3168907137	-0.0474747189	0.1502276229	0.0	0.0	0.0	0.0	0.00193948	0.00333691	1.11349683481e-05	3.7615826704e-06	0.0219322	0.0219322	0.0004810213968399999	0.0004810213968399999	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8959.287666634957	-1.4865926359343575	80268835.49351725	2.2099576652142607	10639.662042987271	26.14777493685142	113202408.38898408	683.7061341482353	7018.932743123501	-0.04431512174596719	0.001963830015359894	49265416.85249119	7011.9799966554065	10788.985657882158	1.101849	41.754074	0.015427039999999996	0.0109521	-0.1324403481	-0.1237066875	-0.2925497641	0.0550377604	0.0575570112	0.0719600719	0.1153087137	0.0732140706	0.1952751171	0.011735336	0.2626578182	0.0411439707	-0.215753102	-0.0559816666	0.0021198436	-0.0867208663	-0.0771371988	0.0175156077	0.1636694425	0.3368560241	0.0062625745	0.0791631276	-0.20121944719999998	-0.057687599400000004	0.2460399878	0.030434211699999998	-0.1807937738	-0.12075576710000001	0.0525290333	0.12510909679999999	-0.0487838087	-0.055451056900000004	-0.1073711758	-0.2964619911	0.1132638624	0.0	0.0	0.0	0.0	-0.00508476	-0.007024239999999999	4.9339947577599987e-05	2.58547842576e-05	0.0135294	-0.008402799999999998	7.060704784000001e-05	0.00018304466436	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8961.9013059263	2.6136392913431337	80315675.01716352	6.831110345252638	10640.916327054088	1.2542840668174904	113229100.27936628	1.5732285202722227	7026.45708178932	7.524338665819414	56.61567235794508	49371099.12222729	7018.773565785024	10585.22374660354	1.225079	46.42384000000001	0.01745482	0.014087400000000003	0.18059230269999998	-0.0047761261999999995	0.1547865709	0.0481091379	0.057657225	0.22724499190000005	0.0621088308	-0.2092774577	-0.0897901021	-0.0938032261	-0.1398877441	0.1301979667	-0.020004466000000002	-0.1283030346	0.187494574	-0.1525449686	-0.0423854534	-0.122641565	0.13097089609999998	-0.1497460557	0.1470948637	-0.206753992	0.037087585299999996	0.0327701123	-0.1555725819	0.1455370312	0.0662526913	-0.1525422789	0.1721630323	0.1279030835	0.1644106642	-0.0090444159	0.1850591804	0.057915038099999996	-0.0240295065	0.0	0.0	0.0	0.0	-0.00115934	0.00392542	1.54089221764e-05	1.3440692356e-06	0.0	-0.0135294	0.00018304466436	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8966.229275698952	4.327969772652068	80393267.42440096	18.731322352989995	10620.661086587606	-20.255240466482068	112798441.91615625	410.2747663550126	7023.251872480622	-3.2052093086977034	10.273366712562412	49326066.86430257	7015.822701089858	10651.297531808907	1.19539	45.298779	0.08411505999999999	0.0582541	-0.16472646359999998	-0.0140211428	-0.2917448144	0.0737100171	0.0364066713	-0.0433718729	0.045093122400000005	0.1084707148	0.1269961115	0.265388103	0.1370892716	0.0825870187	-0.012305398899999999	-0.11176935810000001	-0.190590759	0.252464084	0.10842368109999999	-0.047440841500000004	0.13017074039999998	0.2682104173	0.17335580239999998	0.1136306666	-0.1899478875	0.0954989285	0.1314246478	-0.1959642754	0.0285837687	-0.1386161535	-0.11025258550000001	-0.24815795899999998	-0.2749601425	-0.0220974631	0.053517713499999994	-0.29378267199999997	-0.0757925074	0.0	0.0	0.0	0.0	-0.0170712	-0.01591186	0.0002531872886596	0.00029142586944000013	0.0530803	0.0530803	0.00281751824809	0.00281751824809	0.000302458	0.000302458	9.148084176399998e-08	9.148084176399998e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8958.808996393462	-7.420279305490112	80260258.63386042	55.06054497148482	10635.763659208784	15.102572621177387	113119468.61454622	228.08769977793682	7025.340595037425	2.0887225568030767	4.362761919297983	49355410.47628081	7017.51814310872	10608.680810804859	1.135505	43.029453	0.05308479999999999	0.0369242	0.1286927858	0.0200845172	0.10214262380000001	0.0570242022	0.046836701200000004	0.0582726546	-0.0132744856	-0.1097330317	0.022014441200000002	0.09941974320000001	-0.143800287	0.0844196553	-0.23123849359999998	-0.0675326161	0.1636857515	-0.058006225099999996	-0.1996638776	-0.2690419879	0.42502002780000003	-0.0222924304	-0.2169474058	-0.1112127894	-0.1099603862	0.0869150689	-0.1526138518	0.0393396586	-0.15658295220000001	-0.12947463050000002	0.1870083279	0.12128725679999999	0.0649417109	-0.2549280395	0.25385769399999997	-0.341636372	-0.43645469859999997	0.0	0.0	0.0	0.0	0.0020097	0.0190809	0.0003640807448100001	4.038894090000002e-06	0.0216993	-0.031380999999999985	0.0009847671609999997	0.0004708596204900001	0.00025	-5.245799999999997e-05	6.25e-08	2.7518417639999963e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
