global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
9492.59896645714	9.71030943021833	90109435.13798316	94.29010923058705	10233.983368698493	2.1356142963049933	4.560848422582271	104734415.59079736	7403.439608068937	6.592065744172032	54810918.03032393	43.45533077548637	7407.821367714324	12268.098248806675	1.065395	41.153572	0.05998905399999997	0.0332241	-0.1114171726	-0.218978642	0.0342967703	0.2098358035	-0.0276107198	0.0088242961	-0.1899248064	-0.2019429838	0.3137132674	-0.0633049108	-0.040702677400000005	-0.007256673199999998	0.21738497690000005	-0.0272859169	-0.2303557918	-0.2396349921	0.10137495810000001	0.1678911419	-0.1348774427	0.0315902881	-0.20525728010000002	0.077043985	-0.1506898213	-0.0856265586	-0.058210782300000014	0.042699174900000005	0.12921733300000002	-0.0564523438	-0.1115157023	0.2530143119	0.2794025417	-0.0461517468	0.0663208758	-0.17126294039999998	0.0116282211	0.2217123993	-0.0382762221	-0.015285791699999999	0.2132294572	0.00300643	0.002888289	8.342213347521001e-06	9.0386213449e-06	0.0200838	-0.0144778	0.00040335902244	0.00020960669284	0.361621	-0.004315000000000013	0.13076974764100002	1.8619225000000116e-05	0.00445669	0.0005254100000000005	1.9862085756100006e-05	2.760556681000005e-07	0.00019939	0.0002407493	5.796022545049e-08	3.97563721e-08	0.0	0.0	0.0	0.0
9501.3519171013	8.752950644158773	90275688.25260454	76.61414497907947	10231.91510742326	-2.068261275233453	4.277704702630311	104692086.76551633	7399.981972115991	-3.4576359529455662	54759733.18764167	11.955246383101793	7405.156813554167	12375.369803700392	1.097113	42.37872700000001	0.110642243	0.0630577	-0.0264816134	-0.3924819008	0.045078435800000004	-0.1664274255	0.1403288792	0.239145561	-0.018783157800000002	0.168140089	-0.1685969306	0.0087437332	0.2523497766	-0.029316500899999997	0.023297117599999997	0.2508454026	0.0174408401	-0.2506866283	-0.0834416659	-0.2630671181	-0.1193765856	-0.2455102201	0.07783873919999999	-0.1161119641	-0.1660660693	0.2742893297	0.0122969662	-0.249553124	0.0714485432	0.0081344349	-0.17924961039999998	-0.1545707954	0.1364208324	0.286382905	-0.1779008781	-0.0457235618	-0.24273677800000001	-0.1655836599	0.1452512149	-0.2633290736	0.019953824	0.000102857	-0.002903573	8.430736166329001e-06	1.0579562449e-08	0.07015419999999999	0.05007039999999999	0.004921611777639998	0.0025070449561599988	0.396978	0.03535699999999997	0.157591532484	0.001250117448999998	0.00466715	0.00021046	2.17822891225e-05	4.42934116e-08	-3.63754e-05	-0.0002357654	5.558532383716e-08	1.32316972516e-09	0.0	0.0	0.0	0.0
9498.339097410435	-3.012819690864489	90218445.60939568	9.077082489660798	10225.075127191334	-6.839980231925438	46.78532957313077	104552161.35670687	7395.906800175642	-4.07517194034881	54699437.39688431	16.607026343406282	7401.5127672152075	12447.307161855171	1.0615500000000002	41.00502	0.030761231400000005	0.0242334	-0.0207267004	-0.1866893893	0.045656730599999994	0.09363021699999999	0.0890685136	0.17006338920000005	-0.1337860819	0.0705064713	0.0339078066	0.0304331609	-0.0090810404	-0.052795124000000006	0.0420382475	-0.2187971226	-0.2211677738	-0.3913535582	0.0335835778	-0.1122489451	-0.0022757984	-0.0566325073	-0.2943113189	0.1129339822	-0.1040080713	-0.10154675449999999	0.0321511369	0.025921163900000002	0.0420087284	0.035232933	0.1475114873	0.226639743	0.3852050596	0.1323741845	-0.0795284924	0.0405566068	-0.1030909057	0.2602975759	-0.1247937823	0.0203508202	0.1844767132	7.73406e-05	-2.5516400000000005e-05	6.510866689600003e-10	5.98156840836e-09	0.0652306	-0.004923599999999986	0.004255031176360001	2.4241836959999865e-05	0.394763	-0.002214999999999967	0.15583782616900002	4.906224999999853e-06	0.00513175	0.0004645999999999999	2.63348580625e-05	2.158531599999999e-07	-4.37177e-05	-7.342300000000006e-06	5.3909369290000096e-11	1.9112372932900003e-09	0.0	0.0	0.0	0.0
9503.101516457928	4.762419047492585	90308938.43210496	22.680635183920185	10228.886361785348	3.8112345940135133	14.525509130605347	104630116.20231828	7393.182691513724	-2.7241086619178527	54659150.31009812	7.420768001935875	7399.070037735615	12483.361770580952	1.0259680000000002	39.630569	0.05160033740000005	0.035204400000000004	0.0319026929	-0.28662092769999997	0.0431001549	-0.0884613152	-0.1734721216	0.0108933684	0.0555190588	-0.1820872623	-0.2602614914	0.0714351414	0.17424362170000002	-0.27820738780000004	-0.0033128238	0.1781797061	-0.2411366755	-0.0691583393	0.1843930911	-0.0604125179	-0.0292298311	0.0898419798	-0.0724091767	0.0357253342	0.4060944271	0.062352264299999995	0.07652669200000001	-0.1527974132	0.0920521267	0.2799354006	-0.26076114699999997	0.05077292480000002	0.1817802981	-0.043644910099999996	-0.2201420236	-0.0126506188	0.1101615957	0.0814941813	-0.109167561	0.0931773774	-0.3321940173	9.7243e-05	1.9902399999999988e-05	3.961055257599995e-10	9.456201048999996e-09	0.08135869999999999	0.01612809999999999	0.006619238065689999	0.0002601156096099997	0.425923	0.031159999999999913	0.181410401929	0.0009709455999999943	0.00520617	7.442000000000039e-05	2.7104206068900005e-05	5.538336400000058e-09	-3.2291e-05	1.1426700000000005e-05	1.305694728900001e-10	1.042708681e-09	0.0	0.0	0.0	0.0
9519.346536710484	16.24502025255606	90617958.48598188	263.9006830059565	10217.407123432213	-11.479238353134859	131.77291316808234	104395408.32596332	7396.735899173501	3.5532076597764903	54711701.96212202	12.62528467349432	7401.7172863947635	12674.551815256573	1.0317170000000002	39.852654	0.06604098379999998	0.0410436	0.0755342797	-0.15335367449999998	0.06072134110000001	-0.11055047650000001	0.1460044099	-0.0255233368	-0.2273164602	-0.3641650011	-0.20881040260000008	0.079511416	0.08782757109999999	0.062136087300000004	0.094221369	-0.15719086640000002	-0.2527106362	0.09537414529999999	-0.055376668899999995	-0.2447875588	0.0045959625	0.2855222711	0.1321532016	0.1367039549	0.080266129	-0.1181073052	0.07895770190000001	-0.0845615133	-0.0634635214	-0.0712214467	-0.006208730799999999	0.3151285126	-0.0537922768	0.1518773814	-0.1641689133	0.1355049741	0.2695187997	-0.1079804188	-0.1822313079	0.11409869939999999	0.020734516799999998	6.14342e-05	-3.5808799999999995e-05	1.2822701574399995e-09	3.7741609296399985e-09	0.0922631	0.010904400000000022	0.008512479621610003	0.00011890593936000048	0.393865	-0.03205799999999992	0.155129638225	0.0010277153639999947	0.0056512	0.0004450299999999999	3.193606144000001e-05	1.9805170089999988e-07	-4.81165e-05	-1.58255e-05	2.5044645025e-10	2.31519757225e-09	0.0	0.0	0.0	0.0
9529.22195246278	9.875415752296247	90806071.01929855	97.52383628070088	10218.959388749101	1.5522653168882243	2.4095276140140998	104427130.9889034	7394.321235886679	-2.4146632868223605	54675986.5394847	5.830598788727765	7399.9205135783095	12701.927326162695	1.059464	40.92446500000001	0.1099477535	0.0860526	0.0476771155	-0.017758478600000002	0.058814122999999996	-0.0151750483	-0.0529913838	-0.2349801886	-0.0354749724	-0.1296504992	-0.2193886385	0.08662703699999999	-0.0541701444	-0.4168464607	-0.19681083440000002	0.13255309369999999	-0.010657408600000001	-0.22145120079999997	-0.0363572439	-0.07460105759999999	0.15165249449999998	0.1519623727	0.10725102939999999	0.15802560710000002	-0.122956005	0.19953705370000002	0.0856753016	0.07951580059999999	0.1039705098	0.4210550745	-0.052788527	-0.11828609650000001	0.1921681614	0.11828897199999999	-0.011536953400000001	0.2003624937	0.17016528890000002	-0.0338291403	-0.0005462624	-0.3032612131	-0.0092932462	8.023269999999998e-05	1.8798499999999986e-05	3.533836022499995e-10	6.437286149289997e-09	0.0110244	-0.08123870000000001	0.00012153739535999999	0.006599726377690003	0.422235	0.028370000000000006	0.17828239522500006	0.0008048569000000004	0.0056512	0.0	3.193606144000001e-05	0.0	-4.17114e-05	6.405099999999997e-06	4.102530600999997e-11	1.73984088996e-09	0.0	0.0	0.0	0.0
9547.314156393908	18.092203931128093	91151207.60087952	327.327843085527	10225.229657592408	6.270268843307348	39.316271367350886	104555321.55050737	7390.088434411054	-4.23280147562491	54613407.06841602	17.916608332052423	7395.244375570898	12947.989020736013	1.061433	41.0005	0.12349495180000004	0.08772310000000001	0.141857008	-0.06300179389999999	0.0485461127	-0.1171336568	-0.1470643551	0.0079593572	-0.21185329600000002	-0.0754179527	-0.1054954892	0.1182966671	0.1417504288	-0.04924471019999999	0.1542864157	-0.18253166969999998	-0.0308913967	-0.0221583214	-0.0780953622	-0.1599098768	0.2509693182	-0.0240588033	0.0983802583	-0.1380372104	-0.0263380902	-0.2944753927	0.1169047536	-0.131772983	0.076743884	0.0079125273	0.05446949	0.210154494	-0.0413051675	0.0629863459	0.0468432779	0.30405960120000003	-0.1131611969	-0.10463447570000001	0.011713028	0.2894015895	0.1172881235	5.99709e-05	-2.0261799999999986e-05	4.105405392399993e-10	3.5965088468099995e-09	0.0939237	0.08289930000000001	0.00882166142169	0.006872293940489999	0.404144	-0.018091000000000024	0.163332372736	0.00032728428100000083	0.00610029	0.0004490900000000001	3.7213538084100013e-05	2.0168182810000008e-07	-4.23092e-05	-5.977999999999962e-07	3.573648399999954e-13	1.7900684046399999e-09	0.0	0.0	0.0	0.0
9554.609891874186	7.295735480278381	91290570.18590005	53.227756198192814	10217.434057435636	-7.795600156772706	60.771381804274654	104395958.71804564	7394.928240005391	4.839805594337122	54684963.67482923	23.423718190976906	7400.240607838121	12983.41454893334	1.036541	40.038975	0.11611392709999994	0.0965401	0.10153206960000001	0.17603012	0.062441961799999994	-0.023671712	-0.0560328215	-0.32138463559999997	-0.0660072217	0.21583401649999998	-0.3027954615	0.1083745991	-0.21311438300000002	-0.2165550439	0.015855811100000002	-0.0334333417	0.28420725059999996	-0.0099496148	-0.3317896702	-0.053683584400000005	-0.0672713516	-0.0316188625	0.32300756989999996	-0.1697920056	0.0042987994	-0.11594029789999999	0.1127579294	0.22509004440000002	0.1548111219	0.1567284667	0.11701356449999999	-0.166932624	-0.1756451937	0.2422553525	0.1905075218	0.0082544256	0.0097912124	-0.3617279546	0.0463491586	0.1486126566	0.0445070176	6.1703e-05	1.732100000000003e-06	3.0001704100000114e-12	3.807260209000001e-09	-0.00143738	-0.09536108	2.0660612644e-06	0.0090937355787664	0.413637	0.009492999999999974	0.17109556776899998	9.01170489999995e-05	0.00631523	0.0002149399999999994	3.98821299529e-05	4.6199203599999736e-08	-3.20869e-05	1.02223e-05	1.0449541728999996e-10	1.02956915161e-09	0.0	0.0	0.0	0.0
9569.116739993737	14.506848119550341	91567995.18362837	210.44864236370125	10223.930378008305	6.496320572668992	42.20218098288238	104528752.37436104	7397.7621756070275	2.8339356016367674	54726885.20684202	8.031190994224346	7402.559694760713	13168.962203046936	1.107237	42.769791	0.12769354120000004	0.100868	0.19477692870000002	-0.0229749753	0.0542701804	0.06374624940000001	-0.2680402898	0.0376854344	0.1274028512	0.09769658380000001	-0.026865773199999998	0.1346760993	0.1665009522	-0.09336205380000001	0.172816284	0.0536819037	0.2203352345	0.1416678341	0.37576414909999994	0.0927930974	0.0473094025	0.1071915514	0.0105991791	-0.007039488399999998	0.1326672219	0.09607197560000001	0.1358635307	-0.1722398852	0.1633066168	0.026925455299999998	-0.0591887885	-0.0531637709	-0.1576130925	-0.41870106	-0.0497354597	0.041337700899999996	0.1500830987	0.08819274880000001	0.050265864800000004	-0.052649714400000006	-0.1397236292	6.98242e-05	8.1212e-06	6.595388943999999e-11	4.8754189056400005e-09	0.0974024	0.09883978	0.009487227525759995	0.009769302110448396	0.431329	0.01769200000000004	0.186044706241	0.00031300686400000143	0.00653735	0.0002221200000000001	4.27369450225e-05	4.933729440000005e-08	-3.3039699999999995e-05	-9.527999999999952e-07	9.078278399999912e-13	1.0916217760899996e-09	-5.29396e-23	-5.29396e-23	2.80260124816e-45	2.80260124816e-45
9569.272169501917	0.15542950818053214	91570969.85400394	0.024158332013242103	10230.518332468386	6.587954460081163	43.401143968103305	104663505.35097171	7405.066113283997	7.303937676969327	54835004.14210696	53.347505589052076	7409.477977143571	13152.50569396728	1.113073	42.995243	0.10735579120000004	0.0849899	0.1289625097	0.2531923188	0.0563326725	-0.20634494469999998	0.1766606834	-0.2518251888	0.0993648432	-0.0277934873	0.0393885961	0.0915242765	-0.2575117977	0.0894089723	0.23380089899999998	-0.088328879	-0.0709244051	0.1658366488	-0.1831923116	-0.18035565850000002	-0.19367526079999997	0.1257793409	-0.0047373178999999994	-0.0049876683	0.0758102373	0.0172070398	0.0901164302	0.2470380656	0.0101807876	-0.1545498136	-0.0366693389	0.1907630103	-0.2435374624	0.2198361785	-0.08569579029999999	-0.0965356527	0.1103335335	-0.022834003500000002	-0.0414351323	0.1048521162	-0.0602628948	6.5468e-05	-4.356199999999997e-06	1.8976478439999978e-11	4.286059024e-09	0.0146344	-0.08276799999999998	0.00021416566335999995	0.006850541823999997	0.413996	-0.017332999999999987	0.17139268801600002	0.00030043288899999954	0.00668104	0.00014369000000000014	4.46362954816e-05	2.0646816100000042e-08	-3.1721e-05	1.3186999999999979e-06	1.7389696899999951e-12	1.0062218409999997e-09	0.0	5.29396e-23	2.80260124816e-45	0.0
9562.826685516071	-6.445483985846296	91447654.21721828	41.54426381180104	10209.56153537562	-20.956797092765555	439.1873443873468	104235146.74462141	7406.525898824385	1.4597855403881113	54856625.88995636	2.13097382392621	7411.511502610518	13207.621562826711	1.129991	43.648735	0.09720239490000004	0.0707505	0.1794703949	0.044051598	0.06965358440000001	-0.027173711099999998	-0.1680236275	-0.0900256821	0.0727218292	0.2367974429	-0.1959800314	0.1507435418	0.0258467783	-0.18715864780000002	-0.25346657429999997	0.11583744369999999	0.23425078929999998	0.3030089092	0.1837647354	-0.091442157	-0.1457961108	0.2391741523	0.09798581640000001	0.1295909673	-0.1991211662	-0.36187236	0.15082571990000002	-0.0255215661	-0.0206296574	0.2304072486	0.061078261200000004	-0.3147649846	-0.24545482670000002	-0.18938141170000009	-0.1961865112	-0.0391111209	0.2916044472	-0.0670368397	-0.20384347579999998	0.2149889332	0.3780747832	9.60029e-05	3.05349e-05	9.323801180099999e-10	9.21655680841e-09	0.0781816	0.0635472	0.006112362578560001	0.00403824662784	0.444925	0.03092899999999998	0.197958255625	0.0009566030409999992	0.00668104	0.0	4.46362954816e-05	0.0	2.21922e-05	5.39132e-05	2.90663313424e-09	4.924937408399999e-10	0.0	0.0	0.0	0.0
9549.642604362707	-13.184081153363874	91195673.87105934	173.81999585848462	10243.996033612271	34.43449823665105	1185.7346688099244	104939454.73666397	7403.943529620363	-2.582369204022143	54818379.78980724	6.668630705881957	7408.821240478842	13129.942870415525	1.054302	40.725056	0.06544112839999999	0.0398493	0.1630874433	0.1678844343	0.030993345	-0.1500729711	0.0505855847	-0.0665398458	-0.2034546653	-0.1562653078	0.319753862	0.1627759311	-0.16668077380000001	0.0128580484	0.051057161600000005	0.11678950619999999	-0.0527108293	0.0632201378	-0.12601399060000001	0.2824068327	0.031170736400000006	-0.2252431559	-0.1454240315	0.2793543858	-0.3180772657	-0.2826730522	0.1575070357	0.1638119753	-0.0599500068	-0.014793455300000001	-0.1305632542	0.0205426408	-0.0295248985	-0.0715871971	0.32976815660000003	-0.11353654380000001	-0.1594872359	0.08984391050000001	-0.258120151	-0.080475134	0.4184480936	6.76245e-05	-2.8378400000000013e-05	8.053335865600004e-10	4.5730730002499996e-09	0.0511816	-0.027000000000000003	0.00261955617856	0.0007290000000000003	0.41721	-0.02771499999999999	0.17406418410000002	0.0007681212249999994	0.00683946	0.00015842000000000026	4.6778213091600014e-05	2.509689640000008e-08	-3.33428e-05	-5.5535e-05	3.084136225e-09	1.11174231184e-09	0.0	0.0	0.0	0.0
9542.168243773	-7.4743605897074294	91052974.79246987	55.8660662249716	10236.411359972475	-7.584673639796165	57.52727422221881	104784117.53057352	7404.520227586217	0.5766979658537821	54826919.80073344	0.33258054381989	7409.89099556172	13076.402252086631	1.013018	39.130371	0.07862823399999998	0.0522955	0.1697303912	-0.0091114901	0.0488505089	-0.2361185643	0.0192817129	0.0287783044	0.3233352322	0.18019264	-0.0034384005	0.1409300621	0.1108628425	0.08705215849999999	0.0100243955	0.2542842729	-0.026875915	0.2611382217	-0.0772472716	-0.11099740960000001	-0.1773013308	-0.055281163	-0.1334709044	0.1433539506	0.0863147329	0.0345467462	0.139063971	-0.11814828710000001	-0.1124027667	-0.0371675511	-0.21192604539999998	-0.10751478630000001	-0.2427208239	0.13446673050000002	-0.13153284310000002	-0.16240537119999998	-0.06898274	0.14751833109999998	-0.1298325228	-0.0354180131	-0.1070515302	7.74935e-05	9.86900000000001e-06	9.739716100000021e-11	6.00524254225e-09	0.0979871	0.046805500000000014	0.009601471766410002	0.0021907548302500007	0.428973	0.011762999999999912	0.18401783472899996	0.00013836816899999793	0.0064577	-0.00038176000000000014	4.1701889289999996e-05	1.4574069760000007e-07	-1.41055e-05	1.9237300000000006e-05	3.700737112900002e-10	1.9896513025e-10	0.0	0.0	0.0	0.0
9535.787379135645	-6.3808646373545335	90931240.94008264	40.71543352024161	10214.40082138441	-22.01053858806517	484.4638089367062	104333984.13989852	7397.260061276112	-7.260166310104978	54719456.41415066	52.71001485038333	7402.450813121873	13074.151419271599	1.032384	39.87840300000001	0.06431630089999997	0.039694	0.1528346941	0.0702302279	0.061722516	-0.0884231921	0.0786478741	0.056453605899999995	-0.23797890030000002	-0.0159890741	0.17312368530000002	0.1382102177	0.023836091299999997	0.0110942644	-0.1620199842	-0.3068725834	0.07981918269999999	0.056138750700000004	0.3483410123	0.0227329425	0.0567018678	-0.21259004190000005	-0.1419078127	-0.1012843868	0.0623284916	0.0175458434	0.13309337640000002	-0.0030321390999999997	-0.0572765258	0.0424429863	0.3240399766	0.0408513927	0.0357044221	-0.3118405459	-0.1758139236	0.012112040800000001	-0.23896963829999998	0.1281275503	0.0928927083	-0.002525508	-0.09723369949999999	8.83984e-05	1.0904899999999996e-05	1.1891684400999994e-10	7.81427712256e-09	0.107727	0.009739899999999996	0.011605106529	9.486565200999991e-05	0.399955	-0.029017999999999933	0.159964002025	0.0008420443239999961	0.00694585	0.0004881499999999997	4.82448322225e-05	2.3829042249999968e-07	8.69442e-06	2.2799920000000003e-05	5.198363520064e-10	7.55929391364e-11	0.0	0.0	0.0	0.0
9508.601870599885	-27.185508535760164	90413509.53357562	739.0518743478888	10218.110808707332	3.7099873229217337	13.764005936239972	104409788.49902159	7391.4342515745475	-5.825809701564139	54633300.29534939	33.94005867883885	7396.2502797417565	12891.285462801621	1.033938	39.93845	0.0873603906	0.0453852	0.1352005551	-0.0229583273	0.0611145059	-0.17458894949999998	-0.23895471210000002	0.0735412491	0.25133228879999997	-0.0617298554	0.0705300297	0.1475917095	0.061232379299999994	-0.181709692	-0.005759129399999999	0.1489560929	-0.08631994109999999	0.0202107822	0.2118122089	0.0516874379	0.1434058875	-0.1391177523	0.142869128	0.0115158269	-0.2099601118	0.0444951085	0.1458749606	-0.0627153119	0.0457451184	0.1623168858	-0.1847429634	-0.0068725109	0.0309738211	-0.2113520931	-0.025884335699999997	0.1046069877	-0.1245295437	-0.143519528	0.0517243333	-0.17640344460000001	0.1841456132	0.00379756	0.0037091615999999997	1.375787977491456e-05	1.44214619536e-05	0.08638889999999999	-0.021338100000000013	0.0074630420432099985	0.00045531451161000047	0.430533	0.030577999999999994	0.185358664089	0.0009350140839999996	0.00648482	-0.0004610300000000003	4.20528904324e-05	2.1254866090000024e-07	0.000182367	0.00017367258000000003	3.01621650438564e-08	3.3257722689e-08	0.0	0.0	0.0	0.0
9504.80126988905	-3.80060071083426	90341247.18008453	14.444565763193884	10212.79543399059	-5.315374716741643	28.253208379376318	104301190.57653904	7383.547474169951	-7.8867774045966135	54516773.30332146	62.20125782965572	7389.145152193589	12903.060298393026	1.002841	38.73724	0.09244432539999996	0.0558465	0.15420012730000002	-0.052125487000000005	0.0699589037	-0.0198128095	-0.0753584873	0.1988931686	0.0050835881	-0.2842593109	-0.0363295738	0.15829681550000002	0.1493029281	0.11540718650000001	0.0639715406	-0.3317425975	0.0034031011	0.0899818292	-0.0911247127	0.18102562079999998	0.1173115686	0.0723837907	-0.0055881326	0.3074026627	-0.307501895	0.25075279850000004	0.1564144326	-0.1475303101	-0.0446908971	-0.10035956189999999	0.2771178709	0.2456813475	-0.10725582380000001	-0.0158680375	0.1941480432	0.0256463296	0.1083222378	0.0877014792	-0.062080944299999996	-0.43298765840000003	0.123826884	8.330959999999999e-05	-0.0037142504	1.3795656033900158e-05	6.940489452159998e-09	0.135903	0.049514100000000005	0.018469625409	0.002451646098810001	0.419642	-0.010890999999999984	0.17609940816400002	0.00011861388099999963	0.0069298	0.0004449800000000002	4.802212804e-05	1.9800720040000016e-07	6.08475e-05	-0.0001215195	1.4766988880250001e-08	3.702418256250001e-09	0.0	0.0	0.0	0.0
9512.016221166508	7.214951277457657	90478452.59173478	52.05552193608789	10208.129296963052	-4.666137027537843	21.772834759759693	104205903.74351536	7387.5450429958155	3.9975688258637088	54575821.76229204	15.980556517517355	7393.006318138064	12769.723083298597	1.0311709999999998	39.831573	0.12989133759999993	0.105665	0.10307368859999999	0.0478832991	0.0771276748	-0.0771865895	-0.051343945099999996	-0.2617875486	0.0754678473	-0.1391428084	0.3329443152	0.1575379715	-0.0755828472	-0.073695396	0.1687127409	0.099674444	-0.0100241835	-0.0560290275	-0.2796560562	0.3936296407	0.103799407	0.25450781920000004	-0.0582248263	-0.0735493009	0.2945976353	0.0541146572	0.1587932217	0.07998800019999999	0.0905878155	0.0256419026	-0.1592545894	0.052912984	0.0371809139	0.0377156703	0.47398634869999995	-0.0705673128	0.230397341	0.10177030710000001	0.1199715982	0.1314180645	-0.3101992428	8.077199999999999e-05	-2.5375999999999937e-06	6.43941375999997e-12	6.524115983999998e-09	0.031815699999999995	-0.10408730000000001	0.0010122387664899997	0.01083416602129	0.424938	0.005296000000000023	0.18057230384400005	2.8047616000000243e-05	0.00656823	-0.00036156999999999937	4.314164533290001e-05	1.3073286489999958e-07	1.23075e-05	-4.854000000000001e-05	2.356131600000001e-09	1.5147455625e-10	1.3234899999999996e-23	1.3234899999999996e-23	1.751625780099999e-46	1.751625780099999e-46
9535.955972772841	23.939751606332717	90934456.31466202	573.1117069729099	10210.566082581192	2.4367856181397656	5.937924148772799	104255659.72675742	7392.816507837032	5.271464841217494	54653735.91854773	27.788341572192177	7397.8110348644495	12990.795933654705	1.070769	41.36113	0.13427916949999996	0.113259	0.175252939	-0.06651639150000001	0.0696079139	-0.1555457878	-0.004787684699999999	0.2285705088	0.10823222380000001	-0.2556140415	-0.09805899609999999	0.1591306921	0.188799567	0.1479267607	0.0945735207	-0.0851330993	-0.1351988597	0.028693379300000002	-0.180051679	-0.0064844353	0.04756616809999999	0.1243974262	0.1223876623	-0.0331761986	0.1520553197	0.21673927760000009	0.1562314454	-0.18741625239999998	-0.08847689859999999	-0.12345471039999999	0.0006557097999999999	0.1946829366	-0.0358064347	0.1642800976	0.06207884530000001	0.0208128283	0.15912052640000002	-0.0893624218	0.0566516078	-0.07788191230000001	-0.2683049042	7.31975e-05	-7.574499999999985e-06	5.7373050249999786e-11	5.357874006250001e-09	0.14384	0.1120243	0.0206899456	0.01254944379049	0.408964	-0.015974000000000044	0.167251553296	0.00025516867600000137	0.00668104	0.00011280999999999963	4.46362954816e-05	1.2726096099999919e-08	2.49634e-05	1.2655900000000004e-05	1.6017180481000003e-10	6.231713395600001e-10	0.0	-1.3234899999999996e-23	1.751625780099999e-46	0.0
9549.340301993216	13.384329220374642	91189900.20327188	179.1402686793744	10201.056970158555	-9.509112422636463	90.42321906633909	104061563.30842043	7405.664955652859	12.848447815827058	54843873.43538486	165.0826112760311	7410.584134622895	13001.178177522106	1.126474	43.51289000000001	0.1546027933	0.12321	0.10960863300000001	0.19751600190000002	0.08386759860000001	-0.0442656176	0.1670335104	-0.09745586279999999	-0.2845443948	0.1901190053	0.0511328962	0.1490333294	-0.2757777564	-0.1187727132	-0.005228528400000001	-0.1666584335	0.0001866355	0.1570706774	0.0529299457	0.1832191882	0.0590216222	-0.2579787705	-0.222314932	-0.345522944	0.1797745841	0.0451192477	0.1439440586	0.2900679329	0.0203363021	0.1249194417	0.1124535411	0.09678351	-0.1074142317	-0.1805815987	0.06807390519999999	-0.0868922364	-0.31193515969999996	0.1494947755	0.250519767	0.17751174190000002	-0.20326803629999998	7.47208e-05	1.5232999999999997e-06	2.3204428899999985e-12	5.58319795264e-09	0.022816	-0.121024	0.000520569856	0.014646808575999997	0.39207	-0.01689400000000002	0.1537188849	0.0002854072360000007	0.00695332	0.0002722799999999997	4.83486590224e-05	7.413639839999987e-08	-3.6422e-05	-6.13854e-05	3.7681673331600005e-09	1.3265620839999993e-09	0.0	0.0	0.0	0.0
9547.634192640227	-1.7061093529882785	91157318.6764728	2.9108091243540817	10216.338306523825	15.281336365269453	233.51924110850663	104373568.3933461	7403.5054855473645	-2.159470105495529	54811893.47452991	4.663311136528873	7407.944938300023	13122.08985646406	1.157565	44.713837	0.12518196080000002	0.0940453	0.19738844190000002	-0.0395625083	0.061449708	-0.134866121	-0.3428653284000001	0.31197942219999997	-0.09211372820000001	0.1397318152	0.07969358929999999	0.1564854804	0.24322514609999998	0.261860017	-0.0493723908	0.0713551869	0.1166855115	0.18660431379999998	-0.18288944219999997	-0.1279730866	0.134640462	-0.2403744759	-0.1411785415	-0.289103661	-0.171296408	0.1118578414	0.1555223506	-0.2626535146	-0.1640167108	-0.18773674640000002	-0.014222285800000001	-0.1330836774	-0.24533798910000001	0.1032434983	0.0411830549	0.14075945310000001	-0.34501304450000003	0.0341062279	0.2819305786	-0.0179872342	0.07408947589999999	-0.00226229	-0.0023370108000000003	5.461619479316642e-06	5.117956044100002e-06	0.11394000000000006	0.09112400000000004	0.012982323600000012	0.008303583376000009	0.4096	0.017530000000000046	0.16777216	0.0003073009000000016	0.00668104	-0.0002722799999999997	4.46362954816e-05	7.413639839999987e-08	-4.7961e-05	-1.1539000000000004e-05	1.3314852100000015e-10	2.3002575210000003e-09	0.0	0.0	0.0	0.0
