global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
8744.258657326702	n/a	76462059.46623297	n/a	11264.636233064284	n/a	126892029.4632647	n/a	6818.766765080344	n/a	46495580.19656426	n/a	6836.135258189915	10634.00891794778	n/a	n/a	n/a	n/a	-0.153377859	-0.8038374831999999	-0.0739664059	0.2325633862	-0.0061808797	-0.0647785417	0.43893106719999997	-0.5190274727	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0
8688.67485910072	-55.583798225981816	75493070.80716892	3089.5586252266585	10901.59588069532	-363.0403523689638	118844792.74599318	131798.2974481814	6815.41126600412	-3.3554990762240777	46449830.72477588	11.259374050540641	6827.350989031049	10362.409347287741	1.223082	51.466652	0.0	0.0	0.450653704	-0.2648395001	0.3528164192	0.025997568500000002	0.5581850064	0.36952859200000004	0.1606351658	-0.43719629369999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8655.444155088104	-33.23070401261612	74916713.52184881	1104.279689174101	10715.490293769592	-186.1055869257289	114821732.23587032	34635.28948497002	6818.446036875894	3.034770871773617	46491206.35778858	9.209834244165599	6830.0079610064895	10424.170479828008	1.460964	61.47656600000001	0.0281448	0.020022	-0.3861345204	0.019415315500000002	-0.265988135	0.35704256009999996	-0.0493607668	-0.2918959509	0.2590576039	0.3167935138	0.0	0.0	0.0	0.0	-0.0125207	-0.0125207	0.00015676792849	0.00015676792849	0.015624100000000004	0.015624100000000004	0.00024411250081000005	0.00024411250081000005	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8635.360122527487	-20.084032560616837	74569444.44573793	403.3683638959172	10584.30235819563	-131.18793557396202	112027456.40970556	17210.27444015801	6813.7078462240515	-4.73819065184216	46426614.6136952	22.45045065320443	6822.459998992701	10273.134846022762	1.103426	46.431561	0.0281448	0.020022	0.0190457596	0.2096844889	-0.0026760254	-0.0215284353	0.5049578382	-0.0092288413	-0.0956820939	0.0405564004	0.0	0.0	0.0	0.0	0.0	0.0125207	0.0	0.00015676792849	0.0	-0.015624100000000004	0.0	0.00024411250081000005	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8648.703401619945	13.343279092458033	74800070.5291924	178.04309693922767	10569.700295246132	-14.60206294949785	111718564.33132616	213.22024238109782	6819.076794468171	5.368948244119565	46499808.32885431	28.82560524803456	6828.865437769552	10242.874825476354	1.035127	43.557575	0.0	0.0	0.1244683544	0.2329654104	0.051696120899999996	0.4837140472	-0.5050090673	0.0218328863	0.3291101487	0.6179323334000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8644.528907403483	-4.174494216462335	74727880.03093445	17.426401963277492	10547.531127291071	-22.169167955060395	111250412.88117406	491.47200781967695	6821.996401210221	2.9196067420498366	46539634.89812521	8.524103528222861	6831.5441796693285	10347.226423782393	1.3336059999999998	56.117447	0.1461837190119	0.0837657	-0.5782078709	0.2798644771	-0.6613002169	-0.5742608922	-0.0937543112	-0.6344859415	-0.5642988656	-0.1760299161	-1.9011900000000003e-08	-1.9011900000000003e-08	3.614523416100001e-16	3.614523416100001e-16	-0.052384900000000005	-0.052384900000000005	0.002744177748010001	0.002744177748010001	0.0383328	0.0383328	0.00146940355584	0.00146940355584	0.00110932	0.00110932	1.2305908624e-06	1.2305908624e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8634.171254281511	-10.357653121971454	74548913.24826117	107.28097819508496	10497.386270807543	-50.1448564835282	110195118.5185387	2514.5066317536402	6806.917709161253	-15.07869204896815	46334128.69929308	227.3669539076153	6814.714945719462	9871.410455167355	1.670049	70.274765	0.1180813190119	0.07545729999999999	0.5235524324	0.32674729140000003	0.5994182432	-0.5035282343999999	-0.4088378196	0.6090277971	-0.5277530262	0.1569714348	0.0	1.9011900000000003e-08	0.0	3.614523416100001e-16	0.0	0.052384900000000005	0.0	0.002744177748010001	0.0281024	-0.0102304	0.0007897448857600001	0.00010466108415999999	0.0	-0.00110932	0.0	1.2305908624e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
